Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
532,9.5e-07,532,0.951,582,0.934
533,9.5e-07,533,0.949,583,0.936
534,9.5e-07,534,0.945,584,0.938
535,9.5e-07,535,0.947,585,0.941
536,9.5e-07,536,0.952,586,0.943
537,9.5e-07,537,0.952,587,0.945
538,9.5e-07,538,0.95,588,0.945
539,9.5e-07,539,0.945,589,0.947
540,9.5e-07,540,0.944,590,0.948
541,9.5e-07,541,0.949,591,0.948
542,9.5e-07,542,0.953,592,0.948
543,9.5e-07,543,0.95,593,0.944
544,9.5e-07,544,0.948,594,0.942
545,9.5e-07,545,0.949,595,0.938
546,9.5e-07,546,0.949,596,0.937
547,9.5e-07,547,0.948,597,0.933
548,9.5e-07,548,0.948,598,0.932
549,9.5e-07,549,0.948,599,0.928
550,9.5e-07,550,0.946,600,0.927
551,9.5e-07,551,0.937,601,0.93
552,9.5e-07,552,0.935,602,0.932
553,9.5e-07,553,0.939,603,0.933
554,9.5e-07,554,0.839,604,0.936
555,9.5e-07,555,0.463,605,0.938
556,9.5e-07,556,0.213,606,0.941
557,9.5e-07,557,0.0751,607,0.944
558,9.5e-07,558,0.0352,608,0.947
559,9.5e-07,559,0.0174,609,0.95
560,9.5e-07,560,0.0095,610,0.951
561,9.5e-07,561,0.00565,611,0.954
562,9.5e-07,562,0.00356,612,0.954
563,9.5e-07,563,0.00232,613,0.953
564,9.5e-07,564,0.00153,614,0.952
565,9.5e-07,565,0.00102,615,0.95
566,9.5e-07,566,0.000666,616,0.947
567,9.5e-07,567,0.000445,617,0.945
568,9.5e-07,568,0.000297,618,0.942
569,9.5e-07,569,0.000205,619,0.94
570,9.5e-07,570,0.000143,620,0.939
571,9.5e-07,571,0.0001,621,0.938
572,9.5e-07,572,7.36e-05,622,0.937
573,9.5e-07,573,5.47e-05,623,0.937
574,9.5e-07,574,4.17e-05,624,0.937
575,9.5e-07,575,3.19e-05,625,0.937
576,9.5e-07,576,2.42e-05,626,0.938
577,9.5e-07,577,1.81e-05,627,0.94
578,9.5e-07,578,1.46e-05,628,0.942
579,9.5e-07,579,1.15e-05,629,0.944
580,9.5e-07,580,8.45e-06,630,0.945
581,9.5e-07,581,6.36e-06,631,0.947
582,9.5e-07,582,4.69e-06,632,0.949
583,9.5e-07,583,3.84e-06,633,0.949
584,9.5e-07,584,3.09e-06,634,0.949
585,9.5e-07,585,2.75e-06,635,0.949
586,9.5e-07,586,2.38e-06,636,0.949
587,9.5e-07,587,1.75e-06,637,0.948
588,9.5e-07,588,1.54e-06,638,0.947
589,9.5e-07,589,1.77e-06,639,0.944
590,9.5e-07,590,1.41e-06,640,0.941
591,9.5e-07,591,9.85e-07,641,0.939
592,9.5e-07,592,9.5e-07,642,0.936
593,9.5e-07,593,1.12e-06,643,0.934
594,9.5e-07,594,9.57e-07,644,0.932
595,9.5e-07,595,1.26e-06,645,0.929
596,9.5e-07,596,9.5e-07,646,0.926
597,9.5e-07,597,9.5e-07,647,0.925
598,9.5e-07,598,9.5e-07,648,0.924
599,9.5e-07,599,9.5e-07,649,0.925
600,9.5e-07,600,9.5e-07,650,0.925
601,1.01e-06,601,9.5e-07,651,0.927
602,3.27e-06,602,9.5e-07,652,0.928
603,1.11e-06,603,9.5e-07,653,0.93
604,9.5e-07,604,9.5e-07,654,0.931
605,9.5e-07,605,9.5e-07,655,0.934
606,1.48e-06,606,9.5e-07,656,0.936
607,2.23e-06,607,9.5e-07,657,0.938
608,1.2e-06,608,9.5e-07,658,0.939
609,9.5e-07,609,9.5e-07,659,0.94
610,9.5e-07,610,9.5e-07,660,0.942
611,9.5e-07,611,9.5e-07,661,0.942
612,9.5e-07,612,9.5e-07,662,0.941
613,9.5e-07,613,9.5e-07,663,0.941
614,9.5e-07,614,9.5e-07,664,0.941
615,9.5e-07,615,9.5e-07,665,0.94
616,9.5e-07,616,9.5e-07,666,0.938
617,9.5e-07,617,9.5e-07,667,0.936
618,9.5e-07,618,9.5e-07,668,0.933
619,9.5e-07,619,9.5e-07,669,0.931
620,9.5e-07,620,9.5e-07,670,0.928
621,9.5e-07,621,9.5e-07,671,0.926
622,9.5e-07,622,9.5e-07,672,0.923
623,9.5e-07,623,9.5e-07,673,0.921
624,9.5e-07,624,9.5e-07,674,0.921
625,9.5e-07,625,9.5e-07,675,0.92
626,9.5e-07,626,9.5e-07,676,0.919
627,9.5e-07,627,9.5e-07,677,0.919
628,9.5e-07,628,9.5e-07,678,0.919
629,9.5e-07,629,9.5e-07,679,0.92
630,9.5e-07,630,9.5e-07,680,0.92
631,9.5e-07,631,9.5e-07,681,0.922
632,9.5e-07,632,9.5e-07,682,0.924
633,9.5e-07,633,9.5e-07,683,0.925
634,9.5e-07,634,9.5e-07,684,0.927
635,9.5e-07,635,9.5e-07,685,0.928
636,9.5e-07,636,9.5e-07,686,0.93
637,9.5e-07,637,9.5e-07,687,0.932
638,9.5e-07,638,9.5e-07,688,0.935
639,9.5e-07,639,9.5e-07,689,0.938
640,9.5e-07,640,9.5e-07,690,0.941
641,9.5e-07,641,9.5e-07,691,0.943
642,9.5e-07,642,9.5e-07,692,0.945
643,9.5e-07,643,9.5e-07,693,0.945
644,9.5e-07,644,9.5e-07,694,0.947
645,9.5e-07,645,9.5e-07,695,0.948
646,9.5e-07,646,9.5e-07,696,0.948
647,9.5e-07,647,9.5e-07,697,0.947
648,9.5e-07,648,9.5e-07,698,0.947
649,9.5e-07,649,9.5e-07,699,0.946
650,9.5e-07,650,9.5e-07,700,0.946
651,9.5e-07,651,9.5e-07,701,0.946
652,9.5e-07,652,9.5e-07,702,0.944
653,9.5e-07,653,9.5e-07,703,0.943
654,9.5e-07,654,9.5e-07,704,0.942
655,9.5e-07,655,9.5e-07,705,0.941
656,9.5e-07,656,9.5e-07,706,0.94
657,9.5e-07,657,9.5e-07,707,0.939
658,9.5e-07,658,9.5e-07,708,0.939
659,9.5e-07,659,9.5e-07,709,0.938
660,9.5e-07,660,9.5e-07,710,0.938
661,9.5e-07,661,9.5e-07,711,0.938
662,9.5e-07,662,9.5e-07,712,0.938
663,9.5e-07,663,9.5e-07,713,0.939
664,9.5e-07,664,9.5e-07,714,0.939
665,9.5e-07,665,9.5e-07,715,0.94
666,9.5e-07,666,9.5e-07,716,0.942
667,9.5e-07,667,9.5e-07,717,0.943
668,9.5e-07,668,9.5e-07,718,0.944
669,9.5e-07,669,9.5e-07,719,0.945
670,9.5e-07,670,9.5e-07,720,0.946
