Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
845,9.5e-07,573,9.5e-07,845,0.80199
846,9.5e-07,573.5,9.5e-07,846,0.80576
847,9.5e-07,574,9.5e-07,847,0.81071
848,9.5e-07,574.5,9.5e-07,848,0.81662
849,9.88e-07,575,9.5e-07,849,0.82424
850,9.5e-07,575.5,9.5e-07,850,0.83059
851,9.5e-07,576,9.5e-07,851,0.83746
852,9.5e-07,576.5,9.5e-07,852,0.84466
853,9.92e-07,577,9.5e-07,853,0.85117
854,1.02e-06,577.5,9.5e-07,854,0.85592
855,1.22e-06,578,9.5e-07,855,0.8582
856,1.17e-06,578.5,9.5e-07,856,0.86088
857,1.24e-06,579,9.5e-07,857,0.86063
858,1.4e-06,579.5,9.5e-07,858,0.85983
859,1.54e-06,580,9.5e-07,859,0.85546
860,1.3e-06,580.5,9.5e-07,860,0.85047
861,1.55e-06,581,9.5e-07,861,0.84603
862,1.52e-06,581.5,9.5e-07,862,0.84094
863,1.37e-06,582,9.5e-07,863,0.83396
864,1.29e-06,582.5,9.5e-07,864,0.82961
865,1.11e-06,583,9.5e-07,865,0.8241
866,1.04e-06,583.5,9.5e-07,866,0.82038
867,9.5e-07,584,9.5e-07,867,0.81785
868,1.02e-06,584.5,9.5e-07,868,0.81345
869,9.5e-07,585,1.17e-06,869,0.81194
870,1.04e-06,585.5,1.88e-06,870,0.80943
871,9.5e-07,586,3.46e-06,871,0.80848
872,9.97e-07,586.5,6.01e-06,872,0.81011
873,9.5e-07,587,1.36e-05,873,0.81068
874,9.5e-07,587.5,3.23e-05,874,0.80995
875,9.92e-07,588,8.63e-05,875,0.80902
876,1.01e-06,588.5,0.000254,876,0.80619
877,1.09e-06,589,0.000861,877,0.80429
878,1.08e-06,589.5,0.00336,878,0.80112
879,1.32e-06,590,0.0154,879,0.79637
880,1.51e-06,590.5,0.0672,880,0.78993
881,1.5e-06,591,0.217,881,0.7817
882,1.67e-06,591.5,0.486,882,0.77175
883,1.8e-06,592,0.76,883,0.76078
884,1.82e-06,592.5,0.918,884,0.74857
885,1.96e-06,593,0.972,885,0.73586
886,1.92e-06,593.5,0.986,886,0.72133
887,1.9e-06,594,0.988,887,0.70776
888,1.84e-06,594.5,0.985,888,0.69329
889,1.81e-06,595,0.988,889,0.68058
890,1.7e-06,595.5,0.987,890,0.66787
891,1.57e-06,596,0.985,891,0.65738
892,1.56e-06,596.5,0.987,892,0.64818
893,1.38e-06,597,0.986,893,0.64
894,1.3e-06,597.5,0.988,894,0.63489
895,1.26e-06,598,0.987,895,0.63151
896,1.15e-06,598.5,0.99,896,0.63049
897,1.16e-06,599,0.989,897,0.63321
898,1.04e-06,599.5,0.99,898,0.63811
899,1.17e-06,600,0.991,899,0.64783
900,1.19e-06,600.5,0.991,900,0.6601
901,1.15e-06,601,0.993,901,0.67275
902,1.21e-06,601.5,0.993,902,0.68731
903,1.24e-06,602,0.991,903,0.70181
904,1.33e-06,602.5,0.993,904,0.71125
905,1.51e-06,603,0.991,905,0.71452
906,1.45e-06,603.5,0.993,906,0.70787
907,1.49e-06,604,0.992,907,0.69194
908,1.44e-06,604.5,0.991,908,0.66482
909,1.54e-06,605,0.992,909,0.6325
910,1.45e-06,605.5,0.993,910,0.60082
911,1.27e-06,606,0.993,911,0.56841
912,1.23e-06,606.5,0.991,912,0.54086
913,1.05e-06,607,0.991,913,0.51939
914,9.51e-07,607.5,0.991,914,0.50461
915,9.5e-07,608,0.991,915,0.49364
916,9.5e-07,608.5,0.99,916,0.48691
917,9.5e-07,609,0.992,917,0.48489
918,9.5e-07,609.5,0.992,918,0.48647
919,9.5e-07,610,0.992,919,0.48945
920,9.5e-07,610.5,0.99,920,0.49621
921,9.5e-07,611,0.99,921,0.50274
922,9.5e-07,611.5,0.993,922,0.50965
923,9.5e-07,612,0.994,923,0.51587
924,9.5e-07,612.5,0.993,924,0.52109
925,9.5e-07,613,0.991,925,0.5237
926,9.5e-07,613.5,0.991,926,0.52538
927,9.5e-07,614,0.994,927,0.52486
928,9.5e-07,614.5,0.992,928,0.52186
929,9.5e-07,615,0.993,929,0.5185
930,9.5e-07,615.5,0.991,930,0.517
931,9.5e-07,616,0.992,931,0.51804
932,9.5e-07,616.5,0.992,932,0.52603
933,9.5e-07,617,0.992,933,0.54507
934,9.5e-07,617.5,0.992,934,0.57894
935,9.5e-07,618,0.992,935,0.61963
936,9.5e-07,618.5,0.993,936,0.64222
937,9.5e-07,619,0.994,937,0.62278
938,9.5e-07,619.5,0.994,938,0.55838
939,9.5e-07,620,0.992,939,0.4673
940,9.5e-07,620.5,0.989,940,0.3843
941,9.5e-07,621,0.993,941,0.32342
942,9.5e-07,621.5,0.99,942,0.28383
943,9.5e-07,622,0.992,943,0.25675
944,9.5e-07,622.5,0.991,944,0.23738
945,9.5e-07,623,0.993,945,0.22302
946,9.5e-07,623.5,0.991,946,0.21197
947,9.5e-07,624,0.991,947,0.20348
948,9.5e-07,624.5,0.991,948,0.19666
949,9.5e-07,625,0.992,949,0.19102
950,9.5e-07,625.5,0.991,950,0.18712
951,9.5e-07,626,0.993,951,0.18432
952,9.5e-07,626.5,0.992,952,0.18252
953,9.5e-07,627,0.991,953,0.18156
954,9.5e-07,627.5,0.99,954,0.18226
955,9.5e-07,628,0.992,955,0.18391
956,9.5e-07,628.5,0.989,956,0.18693
957,9.5e-07,629,0.992,957,0.19121
958,9.5e-07,629.5,0.993,958,0.19678
959,9.5e-07,630,0.991,959,0.20419
960,9.5e-07,630.5,0.992,960,0.21337
961,9.5e-07,631,0.99,961,0.22546
962,9.5e-07,631.5,0.991,962,0.2389
963,9.5e-07,632,0.992,963,0.25495
964,9.5e-07,632.5,0.992,964,0.27368
965,9.5e-07,633,0.992,965,0.29519
966,9.5e-07,633.5,0.991,966,0.31944
967,9.5e-07,634,0.99,967,0.34659
968,9.5e-07,634.5,0.991,968,0.37214
969,9.5e-07,635,0.993,969,0.3938
970,9.5e-07,635.5,0.991,970,0.40814
971,9.5e-07,636,0.991,971,0.41083
972,9.5e-07,636.5,0.991,972,0.3981
973,9.5e-07,637,0.991,973,0.3708
974,9.5e-07,637.5,0.992,974,0.33369
975,9.5e-07,638,0.991,975,0.28671
976,9.5e-07,638.5,0.99,976,0.24284
977,9.5e-07,639,0.988,977,0.20313
978,9.5e-07,639.5,0.991,978,0.16791
979,9.5e-07,640,0.992,979,0.13648
980,9.5e-07,640.5,0.986,980,0.11244
981,9.5e-07,641,0.988,981,0.09286
982,9.5e-07,641.5,0.99,982,0.07622
983,9.5e-07,642,0.99,983,0.06369
984,9.5e-07,642.5,0.989,984,0.05364
985,9.5e-07,643,0.989,985,0.04499
986,9.5e-07,643.5,0.99,986,0.03798
987,9.5e-07,644,0.989,987,0.03187
988,9.5e-07,644.5,0.989,988,0.02737
989,9.5e-07,645,0.99,989,0.02367
990,9.5e-07,645.5,0.992,990,0.02035
991,9.5e-07,646,0.99,991,0.01775
992,9.5e-07,646.5,0.99,992,0.01542
993,9.5e-07,647,0.992,993,0.01356
994,9.5e-07,647.5,0.992,994,0.01185
995,9.5e-07,648,0.988,995,0.0105
996,1.24e-06,648.5,0.987,996,0.00924
997,1.45e-06,649,0.99,997,0.00817
998,1.69e-06,649.5,0.988,998,0.00724
999,1.82e-06,650,0.989,999,0.00649
1000,1.71e-06,650.5,0.991,1000,0.00581
1001,1.55e-06,651,0.99,,
1002,1.21e-06,651.5,0.989,,
1003,9.5e-07,652,0.99,,
1004,9.5e-07,652.5,0.988,,
1005,9.5e-07,653,0.989,,
1006,9.5e-07,653.5,0.986,,
1007,9.5e-07,654,0.99,,
1008,9.5e-07,654.5,0.99,,
1009,9.5e-07,655,0.988,,
1010,9.5e-07,655.5,0.987,,
1011,9.5e-07,656,0.989,,
1012,9.5e-07,656.5,0.988,,
1013,9.5e-07,657,0.989,,
1014,9.5e-07,657.5,0.985,,
1015,9.5e-07,658,0.987,,
1016,9.5e-07,658.5,0.988,,
1017,9.5e-07,659,0.987,,
1018,9.5e-07,659.5,0.982,,
1019,9.5e-07,660,0.987,,
1020,9.5e-07,660.5,0.986,,
1021,9.5e-07,661,0.987,,
1022,9.5e-07,661.5,0.984,,
1023,9.5e-07,662,0.98,,
1024,9.5e-07,662.5,0.969,,
1025,9.5e-07,663,0.914,,
1026,9.5e-07,663.5,0.776,,
1027,9.5e-07,664,0.552,,
1028,9.5e-07,664.5,0.323,,
1029,9.5e-07,665,0.158,,
1030,9.5e-07,665.5,0.0606,,
1031,9.5e-07,666,0.0289,,
1032,9.5e-07,666.5,0.0129,,
1033,9.5e-07,667,0.00609,,
1034,1.02e-06,667.5,0.00306,,
1035,1.01e-06,668,0.0016,,
1036,1.29e-06,668.5,0.000884,,
1037,1.58e-06,669,0.000515,,
1038,1.98e-06,669.5,0.000308,,
1039,2.3e-06,670,0.000192,,
1040,2.54e-06,670.5,0.000121,,
1041,2.56e-06,671,7.92e-05,,
1042,2.35e-06,671.5,5.38e-05,,
1043,2e-06,672,3.7e-05,,
1044,1.69e-06,672.5,2.81e-05,,
1045,1.45e-06,673,1.94e-05,,
1046,1.04e-06,673.5,1.45e-05,,
1047,9.5e-07,674,1.09e-05,,
1048,9.5e-07,674.5,7.82e-06,,
1049,9.5e-07,675,6.31e-06,,
1050,9.5e-07,675.5,5.32e-06,,
1051,9.5e-07,676,4.38e-06,,
1052,9.5e-07,676.5,3.8e-06,,
1053,9.5e-07,677,2.67e-06,,
1054,9.5e-07,677.5,2.52e-06,,
1055,9.5e-07,678,2.32e-06,,
1056,9.5e-07,678.5,2.37e-06,,
1057,9.5e-07,679,1.35e-06,,
1058,9.5e-07,679.5,1.68e-06,,
1059,9.5e-07,680,2.02e-06,,
1060,9.5e-07,680.5,1.77e-06,,
1061,9.5e-07,681,1.49e-06,,
1062,9.5e-07,681.5,1.56e-06,,
1063,9.5e-07,682,2.05e-06,,
1064,9.5e-07,682.5,2.04e-06,,
1065,9.5e-07,683,2.04e-06,,
1066,9.5e-07,683.5,2.56e-06,,
1067,9.5e-07,684,2.72e-06,,
1068,9.5e-07,684.5,3.09e-06,,
1069,9.5e-07,685,3.9e-06,,
1070,9.5e-07,685.5,3.4e-06,,
1071,9.5e-07,686,3.67e-06,,
1072,9.89e-07,686.5,2.64e-06,,
1073,1.04e-06,687,1.61e-06,,
1074,1.09e-06,687.5,1.04e-06,,
1075,1.35e-06,688,9.5e-07,,
1076,1.47e-06,688.5,9.5e-07,,
1077,1.72e-06,689,9.5e-07,,
1078,1.95e-06,689.5,9.5e-07,,
1079,2.26e-06,690,9.5e-07,,
1080,2.67e-06,690.5,9.5e-07,,
1081,3e-06,691,9.5e-07,,
1082,3.56e-06,691.5,9.5e-07,,
1083,3.92e-06,692,9.5e-07,,
1084,4.27e-06,692.5,9.5e-07,,
1085,4.43e-06,693,9.5e-07,,
1086,4.63e-06,693.5,9.5e-07,,
1087,4.62e-06,694,9.5e-07,,
1088,4.59e-06,694.5,9.5e-07,,
1089,4.33e-06,695,9.5e-07,,
1090,4.28e-06,695.5,9.5e-07,,
1091,4.1e-06,696,9.5e-07,,
1092,3.99e-06,696.5,9.5e-07,,
1093,3.97e-06,697,9.5e-07,,
1094,3.96e-06,697.5,9.5e-07,,
1095,3.84e-06,698,9.5e-07,,
1096,3.85e-06,698.5,9.5e-07,,
1097,3.81e-06,699,9.5e-07,,
1098,3.88e-06,699.5,9.5e-07,,
1099,3.86e-06,700,9.5e-07,,
1100,4.02e-06,700.5,9.5e-07,,
1101,4.16e-06,701,9.5e-07,,
1102,4.18e-06,701.5,9.5e-07,,
1103,4.37e-06,702,9.5e-07,,
1104,4.6e-06,702.5,9.5e-07,,
1105,4.78e-06,703,9.5e-07,,
1106,4.9e-06,703.5,9.5e-07,,
1107,5.16e-06,704,9.5e-07,,
1108,5.32e-06,704.5,9.5e-07,,
1109,5.37e-06,705,9.5e-07,,
1110,5.61e-06,705.5,9.5e-07,,
1111,5.83e-06,706,9.5e-07,,
1112,5.88e-06,706.5,9.5e-07,,
1113,6.2e-06,707,9.5e-07,,
1114,6.12e-06,707.5,9.5e-07,,
1115,6.23e-06,708,9.5e-07,,
1116,6.32e-06,708.5,9.5e-07,,
1117,6.4e-06,709,9.5e-07,,
1118,6.31e-06,709.5,9.5e-07,,
1119,6.47e-06,710,9.5e-07,,
1120,6.46e-06,710.5,9.5e-07,,
1121,6.57e-06,711,9.5e-07,,
1122,6.69e-06,711.5,9.5e-07,,
1123,6.74e-06,712,9.5e-07,,
1124,6.97e-06,712.5,9.5e-07,,
1125,7.26e-06,713,9.5e-07,,
1126,7.45e-06,713.5,9.5e-07,,
1127,7.8e-06,714,9.5e-07,,
1128,8.15e-06,714.5,9.5e-07,,
1129,8.31e-06,715,9.5e-07,,
1130,9.1e-06,715.5,9.5e-07,,
1131,9.62e-06,716,9.5e-07,,
1132,1.03e-05,716.5,9.5e-07,,
1133,1.13e-05,717,9.5e-07,,
1134,1.23e-05,717.5,9.5e-07,,
1135,1.37e-05,718,9.5e-07,,
1136,1.53e-05,718.5,9.5e-07,,
1137,1.71e-05,719,9.5e-07,,
1138,1.94e-05,719.5,9.5e-07,,
1139,2.2e-05,720,9.5e-07,,
1140,2.55e-05,720.5,9.5e-07,,
1141,2.98e-05,721,9.5e-07,,
1142,3.5e-05,721.5,9.5e-07,,
1143,4.17e-05,722,9.5e-07,,
1144,5.03e-05,722.5,9.5e-07,,
1145,6.1e-05,723,9.5e-07,,
1146,7.46e-05,723.5,9.5e-07,,
1147,9.09e-05,724,9.5e-07,,
1148,0.000111,724.5,9.5e-07,,
1149,0.000134,725,9.5e-07,,
1150,0.000158,725.5,9.5e-07,,
1151,0.000183,726,9.5e-07,,
1152,0.000205,726.5,9.5e-07,,
1153,0.000222,727,9.5e-07,,
1154,0.000232,727.5,9.5e-07,,
1155,0.000236,728,9.5e-07,,
1156,0.000233,728.5,9.5e-07,,
1157,0.000227,729,9.5e-07,,
1158,0.000217,729.5,9.5e-07,,
1159,0.000208,730,9.5e-07,,
1160,0.000198,730.5,9.5e-07,,
1161,0.000191,731,9.5e-07,,
1162,0.000185,731.5,9.5e-07,,
1163,0.000181,732,9.5e-07,,
1164,0.000178,732.5,9.5e-07,,
1165,0.000178,733,9.5e-07,,
1166,0.000179,733.5,9.5e-07,,
1167,0.000182,734,9.5e-07,,
1168,0.000187,734.5,9.5e-07,,
1169,0.000194,735,9.5e-07,,
1170,0.000204,735.5,9.5e-07,,
1171,0.000215,736,9.5e-07,,
1172,0.00023,736.5,9.5e-07,,
1173,0.000248,737,9.5e-07,,
1174,0.000269,737.5,9.5e-07,,
1175,0.000294,738,9.5e-07,,
1176,0.000325,738.5,9.5e-07,,
1177,0.000362,739,9.5e-07,,
1178,0.000407,739.5,9.5e-07,,
1179,0.000462,740,9.5e-07,,
1180,0.000529,740.5,9.5e-07,,
1181,0.000611,741,9.5e-07,,
1182,0.00071,741.5,9.5e-07,,
1183,0.000836,742,9.5e-07,,
1184,0.000989,742.5,9.5e-07,,
1185,0.00118,743,9.5e-07,,
1186,0.00143,743.5,9.5e-07,,
1187,0.00173,744,9.5e-07,,
1188,0.00211,744.5,9.5e-07,,
1189,0.00261,745,9.5e-07,,
1190,0.00323,745.5,9.5e-07,,
1191,0.00404,746,9.5e-07,,
1192,0.00506,746.5,9.5e-07,,
1193,0.00636,747,9.5e-07,,
1194,0.00794,747.5,9.5e-07,,
1195,0.00987,748,9.5e-07,,
1196,0.0123,748.5,9.5e-07,,
1197,0.0149,749,9.5e-07,,
1198,0.018,749.5,9.5e-07,,
1199,0.0215,750,9.5e-07,,
1200,0.025,750.5,9.5e-07,,
,,751,9.5e-07,,
,,751.5,9.5e-07,,
,,752,9.5e-07,,
,,752.5,9.5e-07,,
,,753,9.5e-07,,
,,753.5,9.5e-07,,
,,754,9.5e-07,,
,,754.5,9.5e-07,,
,,755,9.5e-07,,
,,755.5,9.5e-07,,
,,756,9.5e-07,,
,,756.5,9.5e-07,,
,,757,9.5e-07,,
,,757.5,9.5e-07,,
,,758,9.5e-07,,
,,758.5,9.5e-07,,
,,759,9.5e-07,,
,,759.5,9.5e-07,,
,,760,9.5e-07,,
,,760.5,9.5e-07,,
,,761,9.5e-07,,
,,761.5,9.5e-07,,
,,762,9.5e-07,,
,,762.5,9.5e-07,,
,,763,9.5e-07,,
,,763.5,9.5e-07,,
,,764,9.5e-07,,
,,764.5,9.5e-07,,
,,765,9.5e-07,,
,,765.5,9.5e-07,,
,,766,9.5e-07,,
,,766.5,9.5e-07,,
,,767,9.5e-07,,
,,767.5,9.5e-07,,
,,768,9.5e-07,,
,,768.5,9.5e-07,,
,,769,9.5e-07,,
,,769.5,9.5e-07,,
,,770,9.5e-07,,
,,770.5,9.5e-07,,
,,771,9.5e-07,,
,,771.5,9.5e-07,,
,,772,9.5e-07,,
,,772.5,9.5e-07,,
,,773,9.5e-07,,
,,773.5,9.5e-07,,
,,774,9.5e-07,,
,,774.5,9.5e-07,,
,,775,9.5e-07,,
,,775.5,9.5e-07,,
,,776,9.5e-07,,
,,776.5,9.5e-07,,
,,777,9.5e-07,,
,,777.5,9.5e-07,,
,,778,9.5e-07,,
,,778.5,9.5e-07,,
,,779,9.5e-07,,
,,779.5,1.36e-06,,
,,780,9.5e-07,,
,,780.5,9.5e-07,,
,,781,9.5e-07,,
,,781.5,9.5e-07,,
,,782,9.5e-07,,
,,782.5,9.5e-07,,
,,783,9.5e-07,,
,,783.5,9.5e-07,,
,,784,9.5e-07,,
,,784.5,9.5e-07,,
,,785,9.5e-07,,
,,785.5,9.5e-07,,
,,786,9.5e-07,,
,,786.5,9.5e-07,,
,,787,9.5e-07,,
,,787.5,9.5e-07,,
,,788,9.5e-07,,
,,788.5,9.5e-07,,
,,789,9.5e-07,,
,,789.5,9.5e-07,,
,,790,9.5e-07,,
,,790.5,9.5e-07,,
,,791,1.03e-06,,
,,791.5,9.5e-07,,
,,792,9.5e-07,,
,,792.5,9.5e-07,,
,,793,9.5e-07,,
,,793.5,9.5e-07,,
,,794,9.5e-07,,
,,794.5,9.5e-07,,
,,795,9.5e-07,,
,,795.5,9.5e-07,,
,,796,9.5e-07,,
,,796.5,9.5e-07,,
,,797,9.5e-07,,
,,797.5,9.5e-07,,
,,798,9.5e-07,,
,,798.5,9.5e-07,,
,,799,9.5e-07,,
,,799.5,9.5e-07,,
,,800,9.5e-07,,
,,800.5,9.5e-07,,
,,801,9.5e-07,,
,,801.5,9.5e-07,,
,,802,9.5e-07,,
,,802.5,9.5e-07,,
,,803,9.5e-07,,
,,803.5,9.5e-07,,
,,804,9.5e-07,,
,,804.5,9.5e-07,,
,,805,9.5e-07,,
,,805.5,9.5e-07,,
,,806,9.5e-07,,
,,806.5,9.5e-07,,
,,807,9.5e-07,,
,,807.5,9.5e-07,,
,,808,9.5e-07,,
,,808.5,9.5e-07,,
,,809,9.5e-07,,
,,809.5,9.5e-07,,
,,810,9.5e-07,,
,,810.5,9.5e-07,,
,,811,9.5e-07,,
,,811.5,9.5e-07,,
,,812,9.5e-07,,
,,812.5,9.5e-07,,
,,813,9.5e-07,,
,,813.5,9.5e-07,,
,,814,9.5e-07,,
,,814.5,9.5e-07,,
,,815,9.5e-07,,
,,815.5,9.5e-07,,
,,816,9.5e-07,,
,,816.5,9.5e-07,,
,,817,9.5e-07,,
,,817.5,9.5e-07,,
,,818,9.5e-07,,
,,818.5,9.5e-07,,
,,819,9.5e-07,,
,,819.5,9.5e-07,,
,,820,9.5e-07,,
,,820.5,9.5e-07,,
,,821,9.5e-07,,
,,821.5,9.5e-07,,
,,822,9.5e-07,,
,,822.5,9.5e-07,,
,,823,9.5e-07,,
,,823.5,9.5e-07,,
,,824,9.5e-07,,
,,824.5,9.5e-07,,
,,825,9.5e-07,,
,,825.5,9.5e-07,,
,,826,9.5e-07,,
,,826.5,9.5e-07,,
,,827,9.5e-07,,
,,827.5,9.5e-07,,
,,828,9.5e-07,,
,,828.5,9.5e-07,,
,,829,9.5e-07,,
,,829.5,9.5e-07,,
,,830,9.5e-07,,
,,830.5,9.5e-07,,
,,831,9.5e-07,,
,,831.5,9.5e-07,,
,,832,9.5e-07,,
,,832.5,9.5e-07,,
,,833,9.5e-07,,
,,833.5,9.5e-07,,
,,834,9.5e-07,,
,,834.5,9.5e-07,,
,,835,9.5e-07,,
,,835.5,9.5e-07,,
,,836,9.5e-07,,
,,836.5,9.5e-07,,
,,837,9.5e-07,,
,,837.5,9.5e-07,,
,,838,9.5e-07,,
,,838.5,9.5e-07,,
,,839,9.5e-07,,
,,839.5,9.5e-07,,
,,840,9.5e-07,,
,,840.5,9.5e-07,,
,,841,9.5e-07,,
,,841.5,9.5e-07,,
,,842,9.5e-07,,
,,842.5,9.5e-07,,
,,843,9.5e-07,,
,,843.5,9.5e-07,,
,,844,9.5e-07,,
,,844.5,9.5e-07,,
,,845,9.5e-07,,
,,845.5,9.5e-07,,
,,846,9.5e-07,,
,,846.5,9.5e-07,,
,,847,9.5e-07,,
,,847.5,9.5e-07,,
,,848,9.5e-07,,
,,848.5,9.5e-07,,
,,849,9.5e-07,,
,,849.5,9.5e-07,,
,,850,9.5e-07,,
,,850.5,9.5e-07,,
,,851,9.5e-07,,
,,851.5,9.5e-07,,
,,852,9.5e-07,,
,,852.5,9.5e-07,,
,,853,9.5e-07,,
,,853.5,9.5e-07,,
,,854,9.5e-07,,
,,854.5,9.5e-07,,
,,855,9.5e-07,,
,,855.5,9.5e-07,,
,,856,9.5e-07,,
,,856.5,9.5e-07,,
,,857,9.5e-07,,
,,857.5,9.5e-07,,
,,858,9.5e-07,,
,,858.5,9.5e-07,,
,,859,9.5e-07,,
,,859.5,9.5e-07,,
,,860,9.5e-07,,
,,860.5,9.5e-07,,
,,861,9.5e-07,,
,,861.5,9.5e-07,,
,,862,9.5e-07,,
,,862.5,9.5e-07,,
,,863,9.5e-07,,
,,863.5,9.5e-07,,
,,864,9.5e-07,,
,,864.5,9.5e-07,,
,,865,9.5e-07,,
,,865.5,9.5e-07,,
,,866,9.5e-07,,
,,866.5,9.5e-07,,
,,867,9.5e-07,,
,,867.5,9.5e-07,,
,,868,1.03e-06,,
,,868.5,2.04e-06,,
,,869,3.05e-06,,
,,869.5,4.1e-06,,
,,870,5.16e-06,,
,,870.5,6.31e-06,,
,,871,7.45e-06,,
,,871.5,8.4e-06,,
,,872,9.35e-06,,
,,872.5,1.07e-05,,
,,873,1.21e-05,,
,,873.5,1.31e-05,,
,,874,1.41e-05,,
,,874.5,1.52e-05,,
,,875,1.63e-05,,
,,875.5,1.75e-05,,
,,876,1.87e-05,,
,,876.5,1.98e-05,,
,,877,2.08e-05,,
,,877.5,2.1e-05,,
,,878,2.12e-05,,
,,878.5,2.02e-05,,
,,879,1.92e-05,,
,,879.5,1.81e-05,,
,,880,1.69e-05,,
,,880.5,1.56e-05,,
,,881,1.42e-05,,
,,881.5,1.32e-05,,
,,882,1.22e-05,,
,,882.5,1.13e-05,,
,,883,1.05e-05,,
,,883.5,9.82e-06,,
,,884,9.2e-06,,
,,884.5,8.79e-06,,
,,885,8.39e-06,,
,,885.5,8.54e-06,,
,,886,8.7e-06,,
,,886.5,9.77e-06,,
,,887,1.08e-05,,
,,887.5,1.2e-05,,
,,888,1.32e-05,,
,,888.5,1.44e-05,,
,,889,1.57e-05,,
,,889.5,1.7e-05,,
,,890,1.84e-05,,
,,890.5,1.96e-05,,
,,891,2.07e-05,,
,,891.5,2.15e-05,,
,,892,2.23e-05,,
,,892.5,2.28e-05,,
,,893,2.33e-05,,
,,893.5,2.34e-05,,
,,894,2.36e-05,,
,,894.5,2.37e-05,,
,,895,2.37e-05,,
,,895.5,2.33e-05,,
,,896,2.28e-05,,
,,896.5,2.21e-05,,
,,897,2.13e-05,,
,,897.5,2.02e-05,,
,,898,1.9e-05,,
,,898.5,1.75e-05,,
,,899,1.6e-05,,
,,899.5,1.45e-05,,
,,900,1.3e-05,,
,,900.5,1.15e-05,,
,,901,1e-05,,
,,901.5,8.53e-06,,
,,902,7.03e-06,,
,,902.5,5.74e-06,,
,,903,4.46e-06,,
,,903.5,3.67e-06,,
,,904,2.89e-06,,
,,904.5,2.51e-06,,
,,905,2.13e-06,,
,,905.5,2.06e-06,,
,,906,2e-06,,
,,906.5,1.91e-06,,
,,907,1.83e-06,,
,,907.5,2.04e-06,,
,,908,2.25e-06,,
,,908.5,2.32e-06,,
,,909,2.4e-06,,
,,909.5,2.96e-06,,
,,910,3.52e-06,,
,,910.5,4.17e-06,,
,,911,4.82e-06,,
,,911.5,5.86e-06,,
,,912,6.91e-06,,
,,912.5,8e-06,,
,,913,9.09e-06,,
,,913.5,1.07e-05,,
,,914,1.22e-05,,
,,914.5,1.38e-05,,
,,915,1.54e-05,,
,,915.5,1.69e-05,,
,,916,1.84e-05,,
,,916.5,1.95e-05,,
,,917,2.06e-05,,
,,917.5,2.1e-05,,
,,918,2.14e-05,,
,,918.5,2.13e-05,,
,,919,2.11e-05,,
,,919.5,2.02e-05,,
,,920,1.93e-05,,
,,920.5,1.79e-05,,
,,921,1.66e-05,,
,,921.5,1.49e-05,,
,,922,1.32e-05,,
,,922.5,1.18e-05,,
,,923,1.03e-05,,
,,923.5,8.91e-06,,
,,924,7.47e-06,,
,,924.5,6.44e-06,,
,,925,5.41e-06,,
,,925.5,4.59e-06,,
,,926,3.77e-06,,
,,926.5,3.36e-06,,
,,927,2.95e-06,,
,,927.5,2.72e-06,,
,,928,2.49e-06,,
,,928.5,2.21e-06,,
,,929,1.94e-06,,
,,929.5,1.96e-06,,
,,930,1.99e-06,,
,,930.5,1.95e-06,,
,,931,1.92e-06,,
,,931.5,2.02e-06,,
,,932,2.12e-06,,
,,932.5,2.21e-06,,
,,933,2.3e-06,,
,,933.5,2.62e-06,,
,,934,2.93e-06,,
,,934.5,3.32e-06,,
,,935,3.71e-06,,
,,935.5,4.26e-06,,
,,936,4.81e-06,,
,,936.5,5.67e-06,,
,,937,6.52e-06,,
,,937.5,7.27e-06,,
,,938,8.01e-06,,
,,938.5,8.65e-06,,
,,939,9.3e-06,,
,,939.5,9.53e-06,,
,,940,9.75e-06,,
,,940.5,9.69e-06,,
,,941,9.63e-06,,
,,941.5,9.05e-06,,
,,942,8.48e-06,,
,,942.5,7.77e-06,,
,,943,7.06e-06,,
,,943.5,6.56e-06,,
,,944,6.06e-06,,
,,944.5,5.77e-06,,
,,945,5.48e-06,,
,,945.5,5.46e-06,,
,,946,5.44e-06,,
,,946.5,5.78e-06,,
,,947,6.12e-06,,
,,947.5,7.01e-06,,
,,948,7.91e-06,,
,,948.5,9.67e-06,,
,,949,1.14e-05,,
,,949.5,1.47e-05,,
,,950,1.79e-05,,
