Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
488,9.5e-07,394.5,9.5e-07,589,0.00421
489,9.5e-07,395,9.5e-07,590,0.00753
490,9.5e-07,395.5,9.5e-07,591,0.0082
491,9.5e-07,396,9.5e-07,592,0.00517
492,9.5e-07,396.5,9.5e-07,593,0.00244
493,9.5e-07,397,9.5e-07,594,0.00124
494,9.5e-07,397.5,9.5e-07,595,0.000778
495,9.5e-07,398,9.5e-07,596,0.000603
496,9.5e-07,398.5,9.5e-07,597,0.000582
497,9.5e-07,399,9.5e-07,598,0.000558
498,9.5e-07,399.5,9.5e-07,599,0.00049
499,9.5e-07,400,9.5e-07,600,0.000646
500,9.5e-07,400.5,9.5e-07,601,0.00091
501,9.5e-07,401,9.5e-07,602,0.00169
502,9.5e-07,401.5,9.5e-07,603,0.00308
503,9.5e-07,402,9.5e-07,604,0.00685
504,9.5e-07,402.5,9.5e-07,605,0.0165
505,9.5e-07,403,9.5e-07,606,0.0261
506,9.5e-07,403.5,9.5e-07,607,0.0209
507,9.5e-07,404,9.5e-07,608,0.00912
508,9.5e-07,404.5,9.5e-07,609,0.00407
509,9.5e-07,405,9.5e-07,610,0.00264
510,9.5e-07,405.5,9.5e-07,611,0.00196
511,9.5e-07,406,9.5e-07,612,0.00157
512,9.5e-07,406.5,9.5e-07,613,0.00154
513,9.5e-07,407,9.5e-07,614,0.0015
514,9.5e-07,407.5,9.5e-07,615,0.00169
515,9.5e-07,408,9.5e-07,616,0.00192
516,9.5e-07,408.5,9.5e-07,617,0.00232
517,9.5e-07,409,9.5e-07,618,0.00321
518,9.5e-07,409.5,9.5e-07,619,0.00497
519,9.5e-07,410,9.5e-07,620,0.00851
520,9.5e-07,410.5,9.5e-07,621,0.0157
521,9.5e-07,411,9.5e-07,622,0.0269
522,9.5e-07,411.5,9.5e-07,623,0.0345
523,9.5e-07,412,9.5e-07,624,0.0297
524,9.5e-07,412.5,9.5e-07,625,0.0194
525,9.5e-07,413,9.5e-07,626,0.0123
526,9.5e-07,413.5,9.5e-07,627,0.00895
527,9.5e-07,414,9.5e-07,628,0.00734
528,9.5e-07,414.5,9.5e-07,629,0.00658
529,9.5e-07,415,9.5e-07,630,0.00638
530,9.5e-07,415.5,9.5e-07,631,0.00661
531,9.5e-07,416,9.5e-07,632,0.00731
532,9.5e-07,416.5,9.5e-07,633,0.00848
533,9.5e-07,417,9.5e-07,634,0.0104
534,9.5e-07,417.5,9.5e-07,635,0.0133
535,9.5e-07,418,9.5e-07,636,0.0174
536,9.5e-07,418.5,9.5e-07,637,0.0228
537,9.5e-07,419,9.5e-07,638,0.0292
538,9.5e-07,419.5,9.5e-07,639,0.0342
539,9.5e-07,420,9.5e-07,640,0.0365
540,9.5e-07,420.5,9.5e-07,641,0.036
541,9.5e-07,421,9.5e-07,642,0.0339
542,9.5e-07,421.5,9.5e-07,643,0.0316
543,9.5e-07,422,9.5e-07,644,0.0299
544,9.5e-07,422.5,9.5e-07,645,0.0292
545,9.5e-07,423,9.5e-07,646,0.0298
546,9.5e-07,423.5,9.5e-07,647,0.0317
547,9.5e-07,424,9.5e-07,648,0.035
548,9.5e-07,424.5,9.5e-07,649,0.0404
549,9.5e-07,425,9.5e-07,650,0.0484
550,9.5e-07,425.5,9.5e-07,651,0.0602
551,9.5e-07,426,9.5e-07,652,0.0777
552,9.5e-07,426.5,9.5e-07,653,0.104
553,9.5e-07,427,9.5e-07,654,0.141
554,9.5e-07,427.5,9.5e-07,655,0.194
555,9.5e-07,428,9.5e-07,656,0.267
556,9.5e-07,428.5,9.5e-07,657,0.362
557,9.5e-07,429,9.5e-07,658,0.495
558,9.5e-07,429.5,9.5e-07,659,0.67
559,9.5e-07,430,9.5e-07,660,0.852
560,9.5e-07,430.5,9.5e-07,661,0.965
561,9.5e-07,431,9.5e-07,662,0.993
562,9.5e-07,431.5,9.5e-07,663,0.989
563,9.5e-07,432,9.5e-07,664,0.986
564,9.5e-07,432.5,9.5e-07,665,0.989
565,9.5e-07,433,9.5e-07,666,0.992
566,9.5e-07,433.5,9.5e-07,667,0.993
567,9.5e-07,434,9.5e-07,668,0.992
568,9.5e-07,434.5,9.5e-07,669,0.991
569,9.5e-07,435,9.5e-07,670,0.993
570,9.5e-07,435.5,9.5e-07,671,0.994
571,9.5e-07,436,9.5e-07,672,0.997
572,9.5e-07,436.5,9.5e-07,673,0.998
573,9.5e-07,437,9.5e-07,674,1
574,9.5e-07,437.5,9.5e-07,675,1
575,9.5e-07,438,9.5e-07,676,0.998
576,9.5e-07,438.5,9.5e-07,677,0.998
577,9.5e-07,439,9.5e-07,678,0.999
578,9.5e-07,439.5,9.5e-07,679,1
579,9.5e-07,440,9.5e-07,680,1
580,9.5e-07,440.5,9.5e-07,681,0.999
581,9.5e-07,441,9.5e-07,682,0.998
582,9.5e-07,441.5,9.5e-07,683,0.996
583,1.99e-06,442,9.5e-07,684,0.996
584,9.33e-06,442.5,9.5e-07,685,0.995
585,4.75e-05,443,9.5e-07,686,0.996
586,0.000311,443.5,9.5e-07,687,0.995
587,0.00308,444,9.5e-07,688,0.997
588,0.0513,444.5,9.5e-07,689,0.996
589,0.482,445,9.5e-07,690,0.996
590,0.946,445.5,9.5e-07,691,0.997
591,0.968,446,9.5e-07,692,0.998
592,0.977,446.5,9.5e-07,693,0.996
593,0.986,447,9.5e-07,694,0.996
594,0.99,447.5,9.5e-07,695,0.994
595,0.984,448,9.5e-07,696,0.993
596,0.977,448.5,9.5e-07,697,0.993
597,0.977,449,9.5e-07,698,0.992
598,0.983,449.5,9.5e-07,699,0.992
599,0.984,450,9.5e-07,700,0.991
600,0.982,450.5,9.5e-07,701,0.993
601,0.983,451,9.5e-07,702,0.993
602,0.983,451.5,9.5e-07,703,0.994
603,0.984,452,9.5e-07,704,0.995
604,0.979,452.5,9.5e-07,705,0.996
605,0.982,453,9.5e-07,706,0.997
606,0.986,453.5,9.5e-07,707,0.995
607,0.986,454,1.33e-06,708,0.994
608,0.984,454.5,9.5e-07,709,0.993
609,0.976,455,9.5e-07,710,0.991
610,0.977,455.5,9.5e-07,711,0.99
611,0.983,456,9.5e-07,712,0.991
612,0.986,456.5,9.5e-07,713,0.992
613,0.983,457,9.5e-07,714,0.992
614,0.977,457.5,9.5e-07,715,0.995
615,0.97,458,9.5e-07,716,0.996
616,0.97,458.5,9.5e-07,717,0.996
617,0.975,459,9.5e-07,718,0.999
618,0.981,459.5,9.5e-07,719,0.998
619,0.989,460,9.5e-07,720,0.998
620,0.989,460.5,9.5e-07,721,0.996
621,0.987,461,9.5e-07,722,0.995
622,0.983,461.5,9.5e-07,723,0.991
623,0.986,462,9.5e-07,724,0.991
624,0.987,462.5,9.5e-07,725,0.99
625,0.986,463,9.5e-07,726,0.991
626,0.987,463.5,9.5e-07,727,0.99
627,0.989,464,9.5e-07,728,0.993
628,0.988,464.5,9.5e-07,729,0.994
629,0.99,465,9.5e-07,730,0.997
630,0.989,465.5,9.5e-07,731,0.997
631,0.988,466,9.5e-07,732,0.996
632,0.986,466.5,9.5e-07,733,1
633,0.987,467,9.5e-07,734,0.998
634,0.986,467.5,9.5e-07,735,0.997
635,0.987,468,9.5e-07,736,0.997
636,0.986,468.5,9.5e-07,737,0.995
637,0.987,469,9.5e-07,738,0.995
638,0.985,469.5,9.5e-07,739,0.994
639,0.985,470,9.5e-07,740,0.994
640,0.985,470.5,9.5e-07,741,0.992
641,0.986,471,9.5e-07,742,0.99
642,0.984,471.5,9.5e-07,743,0.99
643,0.98,472,9.5e-07,744,0.99
644,0.974,472.5,9.5e-07,745,0.993
645,0.966,473,9.5e-07,746,0.995
646,0.938,473.5,9.5e-07,747,0.997
647,0.924,474,9.5e-07,748,0.998
648,0.843,474.5,9.5e-07,749,0.998
649,0.249,475,9.5e-07,750,0.999
650,0.026,475.5,9.5e-07,751,0.998
651,0.00338,476,9.5e-07,752,0.996
652,0.00054,476.5,9.5e-07,753,0.994
653,0.000111,477,9.5e-07,754,0.992
654,2.75e-05,477.5,9.5e-07,755,0.99
655,7.99e-06,478,9.5e-07,756,0.989
656,2.5e-06,478.5,9.5e-07,757,0.987
657,9.82e-07,479,9.5e-07,758,0.987
658,9.5e-07,479.5,9.5e-07,759,0.987
659,9.5e-07,480,9.5e-07,760,0.987
660,9.5e-07,480.5,9.5e-07,761,0.988
661,9.5e-07,481,9.5e-07,762,0.99
662,9.5e-07,481.5,9.5e-07,763,0.992
663,9.5e-07,482,9.5e-07,764,0.992
664,9.5e-07,482.5,9.5e-07,765,0.993
665,9.5e-07,483,9.5e-07,766,0.993
666,9.5e-07,483.5,9.5e-07,767,0.993
667,9.5e-07,484,9.5e-07,768,0.996
668,9.5e-07,484.5,9.5e-07,769,0.995
669,9.5e-07,485,9.5e-07,770,0.994
670,9.5e-07,485.5,9.5e-07,771,0.993
671,9.5e-07,486,9.5e-07,772,0.993
672,9.5e-07,486.5,9.5e-07,773,0.99
673,9.5e-07,487,9.5e-07,774,0.987
674,9.5e-07,487.5,9.5e-07,775,0.988
675,9.5e-07,488,9.5e-07,776,0.987
676,9.5e-07,488.5,9.5e-07,777,0.99
677,9.5e-07,489,9.5e-07,778,0.992
678,9.5e-07,489.5,9.5e-07,779,0.993
679,9.5e-07,490,9.5e-07,780,0.992
680,9.5e-07,490.5,9.5e-07,781,0.995
681,9.5e-07,491,9.5e-07,782,0.993
682,9.5e-07,491.5,9.5e-07,783,0.995
683,9.5e-07,492,9.5e-07,784,0.995
684,9.5e-07,492.5,9.5e-07,785,0.995
685,9.5e-07,493,9.5e-07,786,0.994
686,9.5e-07,493.5,9.5e-07,787,0.993
687,9.5e-07,494,9.5e-07,788,0.992
688,9.5e-07,494.5,9.5e-07,789,0.99
689,9.5e-07,495,9.5e-07,790,0.986
690,9.5e-07,495.5,9.5e-07,791,0.985
691,9.5e-07,496,9.5e-07,792,0.984
692,9.5e-07,496.5,9.5e-07,793,0.982
693,9.5e-07,497,9.5e-07,794,0.982
694,9.5e-07,497.5,9.5e-07,795,0.981
695,9.5e-07,498,9.5e-07,796,0.981
696,9.5e-07,498.5,9.5e-07,797,0.984
697,9.5e-07,499,9.5e-07,798,0.984
698,9.5e-07,499.5,9.5e-07,799,0.985
699,9.5e-07,500,9.5e-07,800,0.988
700,9.5e-07,500.5,9.5e-07,801,0.99
701,9.5e-07,501,9.5e-07,802,0.992
702,9.5e-07,501.5,9.5e-07,803,0.991
703,9.5e-07,502,9.5e-07,804,0.99
704,9.5e-07,502.5,9.5e-07,805,0.993
705,9.5e-07,503,9.5e-07,806,0.991
706,9.5e-07,503.5,9.5e-07,807,0.989
707,9.5e-07,504,9.5e-07,808,0.989
708,9.5e-07,504.5,9.5e-07,809,0.988
709,9.5e-07,505,9.5e-07,810,0.986
710,9.5e-07,505.5,9.5e-07,811,0.985
711,9.5e-07,506,9.5e-07,812,0.985
712,9.5e-07,506.5,9.5e-07,813,0.987
713,9.5e-07,507,9.5e-07,814,0.987
714,9.5e-07,507.5,9.5e-07,815,0.988
715,9.5e-07,508,9.5e-07,816,0.988
716,9.5e-07,508.5,9.5e-07,817,0.988
717,9.5e-07,509,9.5e-07,818,0.99
718,9.5e-07,509.5,9.5e-07,819,0.99
719,9.5e-07,510,9.5e-07,820,0.991
720,9.5e-07,510.5,9.5e-07,821,0.988
721,9.5e-07,511,9.5e-07,822,0.988
722,9.5e-07,511.5,9.5e-07,823,0.988
723,9.5e-07,512,9.5e-07,824,0.986
724,9.5e-07,512.5,9.5e-07,825,0.984
725,9.5e-07,513,9.5e-07,826,0.983
726,9.5e-07,513.5,9.5e-07,827,0.981
727,9.5e-07,514,9.5e-07,828,0.98
728,9.5e-07,514.5,9.5e-07,829,0.979
729,9.5e-07,515,9.5e-07,830,0.978
730,9.5e-07,515.5,9.5e-07,831,0.978
731,9.5e-07,516,9.5e-07,832,0.977
732,9.5e-07,516.5,9.5e-07,833,0.976
733,9.5e-07,517,9.5e-07,834,0.977
734,9.5e-07,517.5,9.5e-07,835,0.978
735,9.5e-07,518,9.5e-07,836,0.98
736,9.5e-07,518.5,9.5e-07,837,0.981
737,9.5e-07,519,9.5e-07,838,0.983
738,9.5e-07,519.5,9.5e-07,839,0.983
739,9.5e-07,520,9.5e-07,840,0.983
740,9.5e-07,520.5,9.5e-07,841,0.983
741,9.5e-07,521,9.5e-07,842,0.982
742,9.5e-07,521.5,9.5e-07,843,0.982
743,9.5e-07,522,9.5e-07,844,0.982
744,9.5e-07,522.5,9.5e-07,845,0.98
745,9.5e-07,523,9.5e-07,846,0.977
746,9.5e-07,523.5,9.5e-07,847,0.976
747,9.5e-07,524,9.5e-07,848,0.977
748,9.5e-07,524.5,9.5e-07,849,0.976
749,9.5e-07,525,9.5e-07,850,0.972
750,9.5e-07,525.5,9.5e-07,851,0.975
751,9.5e-07,526,9.5e-07,852,0.977
752,9.5e-07,526.5,9.5e-07,853,0.978
753,9.5e-07,527,9.5e-07,854,0.98
754,9.5e-07,527.5,9.5e-07,855,0.982
755,9.5e-07,528,9.5e-07,856,0.986
756,9.5e-07,528.5,9.5e-07,857,0.987
757,9.5e-07,529,9.5e-07,858,0.99
758,1.3e-06,529.5,9.5e-07,859,0.989
759,1.38e-06,530,9.5e-07,860,0.989
760,1.23e-06,530.5,9.5e-07,861,0.988
761,1.21e-06,531,9.5e-07,862,0.987
762,1.18e-06,531.5,9.5e-07,863,0.985
763,1.32e-06,532,9.5e-07,864,0.984
764,1.65e-06,532.5,9.5e-07,865,0.98
765,1.59e-06,533,9.5e-07,866,0.976
766,1.06e-06,533.5,9.5e-07,867,0.975
767,1.06e-06,534,9.5e-07,868,0.973
768,9.5e-07,534.5,9.5e-07,869,0.97
769,9.5e-07,535,9.5e-07,870,0.969
770,9.5e-07,535.5,9.5e-07,871,0.971
771,1.23e-06,536,9.5e-07,872,0.971
772,9.5e-07,536.5,9.5e-07,873,0.972
773,9.5e-07,537,9.5e-07,874,0.973
774,9.5e-07,537.5,9.5e-07,875,0.976
775,9.5e-07,538,9.5e-07,876,0.979
776,9.5e-07,538.5,9.5e-07,877,0.981
777,9.5e-07,539,9.5e-07,878,0.984
778,9.5e-07,539.5,9.5e-07,879,0.986
779,9.5e-07,540,9.5e-07,880,0.986
780,9.5e-07,540.5,9.5e-07,881,0.985
781,9.5e-07,541,9.5e-07,882,0.983
782,9.5e-07,541.5,9.5e-07,883,0.98
783,9.5e-07,542,9.5e-07,884,0.977
784,9.5e-07,542.5,9.5e-07,885,0.974
785,9.5e-07,543,9.5e-07,886,0.971
786,9.5e-07,543.5,9.5e-07,887,0.968
787,9.5e-07,544,9.5e-07,888,0.967
788,9.5e-07,544.5,9.5e-07,889,0.966
789,9.5e-07,545,9.5e-07,890,0.967
790,9.5e-07,545.5,9.5e-07,891,0.969
791,9.5e-07,546,9.5e-07,892,0.973
792,9.73e-07,546.5,9.5e-07,893,0.978
793,9.5e-07,547,9.5e-07,894,0.983
794,9.5e-07,547.5,9.5e-07,895,0.985
795,9.5e-07,548,9.5e-07,896,0.982
796,9.5e-07,548.5,9.5e-07,897,0.974
797,9.5e-07,549,9.5e-07,898,0.959
798,9.5e-07,549.5,9.5e-07,899,0.932
799,9.5e-07,550,9.5e-07,900,0.896
800,9.5e-07,550.5,9.5e-07,901,9.5e-07
801,9.5e-07,551,9.5e-07,,
802,9.5e-07,551.5,9.5e-07,,
803,9.5e-07,552,9.5e-07,,
804,9.5e-07,552.5,9.5e-07,,
805,9.5e-07,553,9.5e-07,,
806,9.5e-07,553.5,9.5e-07,,
807,9.5e-07,554,9.5e-07,,
808,9.5e-07,554.5,9.5e-07,,
809,9.5e-07,555,9.5e-07,,
810,9.5e-07,555.5,9.5e-07,,
811,9.5e-07,556,9.5e-07,,
812,9.5e-07,556.5,9.5e-07,,
813,9.5e-07,557,9.5e-07,,
814,9.5e-07,557.5,9.5e-07,,
815,9.5e-07,558,9.5e-07,,
816,9.5e-07,558.5,9.5e-07,,
817,9.5e-07,559,9.5e-07,,
818,9.5e-07,559.5,9.5e-07,,
819,9.5e-07,560,9.5e-07,,
820,9.5e-07,560.5,9.5e-07,,
821,9.5e-07,561,9.5e-07,,
822,9.5e-07,561.5,9.5e-07,,
823,9.5e-07,562,9.5e-07,,
824,9.76e-07,562.5,9.5e-07,,
825,9.5e-07,563,9.5e-07,,
826,9.5e-07,563.5,9.5e-07,,
827,9.5e-07,564,9.5e-07,,
828,9.5e-07,564.5,9.5e-07,,
829,9.5e-07,565,9.5e-07,,
830,9.5e-07,565.5,9.5e-07,,
831,9.5e-07,566,9.5e-07,,
832,9.5e-07,566.5,9.5e-07,,
833,9.5e-07,567,9.5e-07,,
834,9.5e-07,567.5,9.5e-07,,
835,1.11e-06,568,9.5e-07,,
836,9.5e-07,568.5,9.5e-07,,
837,1.59e-06,569,9.5e-07,,
838,9.5e-07,569.5,9.5e-07,,
839,9.5e-07,570,9.5e-07,,
840,9.83e-07,570.5,9.5e-07,,
841,9.5e-07,571,9.5e-07,,
842,1.63e-06,571.5,9.5e-07,,
843,9.5e-07,572,9.5e-07,,
844,9.5e-07,572.5,9.5e-07,,
845,9.5e-07,573,9.5e-07,,
846,9.5e-07,573.5,9.5e-07,,
847,9.5e-07,574,9.5e-07,,
848,9.5e-07,574.5,9.5e-07,,
849,2.08e-06,575,9.5e-07,,
850,9.5e-07,575.5,9.5e-07,,
851,9.5e-07,576,9.5e-07,,
852,9.5e-07,576.5,9.5e-07,,
853,9.5e-07,577,9.5e-07,,
854,9.5e-07,577.5,9.5e-07,,
855,9.5e-07,578,9.5e-07,,
856,9.5e-07,578.5,9.5e-07,,
857,9.5e-07,579,9.5e-07,,
858,9.5e-07,579.5,9.5e-07,,
859,9.5e-07,580,9.5e-07,,
860,9.5e-07,580.5,9.5e-07,,
861,9.5e-07,581,9.5e-07,,
862,9.5e-07,581.5,9.5e-07,,
863,9.5e-07,582,9.5e-07,,
864,9.5e-07,582.5,9.5e-07,,
865,9.5e-07,583,9.5e-07,,
