Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
675,1.56e-07,675,1.35e-07,755,0.0366
676,1.64e-07,676,1.36e-07,756,0.0426
677,1.62e-07,677,2.28e-07,757,0.049
678,7.03e-08,678,1.18e-07,758,0.0572
679,7.19e-08,679,1.56e-07,759,0.0671
680,2.72e-07,680,1.51e-07,760,0.0805
681,1.29e-07,681,1.46e-07,761,0.098
682,2.18e-07,682,2.44e-07,762,0.121
683,1.52e-07,683,8.61e-08,763,0.148
684,2.81e-07,684,1.13e-07,764,0.183
685,1.35e-07,685,7.96e-08,765,0.224
686,1.49e-07,686,2.83e-07,766,0.268
687,1.28e-07,687,1.34e-07,767,0.32
688,1.89e-07,688,8.53e-08,768,0.377
689,2.32e-07,689,1.38e-07,769,0.435
690,1.96e-07,690,1.27e-07,770,0.5
691,2.59e-07,691,2.96e-07,771,0.578
692,1.73e-07,692,1.44e-07,772,0.672
693,1.22e-07,693,1.67e-07,773,0.769
694,7.09e-08,694,1.59e-07,774,0.861
695,4.12e-07,695,2.66e-07,775,0.928
696,1.5e-07,696,1.31e-07,776,0.964
697,1.05e-07,697,8.67e-08,777,0.977
698,1.82e-07,698,1.44e-07,778,0.983
699,3.27e-07,699,2.49e-07,779,0.985
700,2.98e-07,700,9.59e-08,780,0.988
701,7.85e-08,701,1.51e-07,781,0.991
702,1.88e-07,702,1.21e-07,782,0.992
703,1.04e-07,703,2.6e-07,783,0.993
704,1.51e-07,704,1.63e-07,784,0.993
705,1.65e-07,705,2.17e-07,785,0.991
706,3.8e-07,706,1.42e-07,786,0.991
707,1.87e-07,707,2.74e-07,787,0.99
708,1.8e-07,708,1.65e-07,788,0.988
709,2.2e-07,709,1.14e-07,789,0.988
710,5.02e-07,710,1.74e-08,790,0.989
711,7.55e-07,711,1.24e-07,791,0.987
712,1.85e-06,712,3.11e-07,792,0.988
713,5.27e-06,713,1.34e-07,793,0.987
714,1.64e-05,714,1.74e-07,794,0.988
715,5.96e-05,715,1.17e-07,795,0.987
716,0.000254,716,1.88e-07,796,0.99
717,0.00126,717,1.76e-07,797,0.986
718,0.0077,718,1.04e-07,798,0.985
719,0.0609,719,7.58e-08,799,0.985
720,0.367,720,1.51e-07,800,0.986
721,0.836,721,3.43e-07,801,0.985
