Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
862,9.5e-07,581.5,1.52e-07,862,0.93495
863,9.5e-07,582,1.44e-07,863,0.93414
864,9.5e-07,582.5,1.31e-07,864,0.93429
865,9.5e-07,583,5.82e-08,865,0.93454
866,9.5e-07,583.5,1.53e-07,866,0.93524
867,9.5e-07,584,1.71e-07,867,0.93531
868,9.5e-07,584.5,1.22e-07,868,0.93519
869,9.5e-07,585,1.42e-07,869,0.9354
870,9.5e-07,585.5,1.58e-07,870,0.93629
871,9.5e-07,586,9.55e-08,871,0.93758
872,9.5e-07,586.5,9.3e-08,872,0.93796
873,9.5e-07,587,1.21e-07,873,0.93912
874,9.5e-07,587.5,1.81e-07,874,0.94016
875,9.5e-07,588,1.81e-07,875,0.94094
876,9.5e-07,588.5,1.96e-07,876,0.94205
877,9.5e-07,589,1.82e-07,877,0.94313
878,9.5e-07,589.5,1.72e-07,878,0.94461
879,9.5e-07,590,1.06e-07,879,0.94621
880,9.5e-07,590.5,1.71e-07,880,0.94727
881,9.5e-07,591,1.96e-07,881,0.94942
882,9.5e-07,591.5,9.3e-08,882,0.95077
883,9.5e-07,592,1.22e-07,883,0.95259
884,9.5e-07,592.5,1.42e-07,884,0.95402
885,9.5e-07,593,1e-08,885,0.95554
886,9.5e-07,593.5,1.6e-07,886,0.95748
887,9.5e-07,594,1.3e-07,887,0.95856
888,9.5e-07,594.5,1.06e-07,888,0.9611
889,9.5e-07,595,4.79e-08,889,0.96262
890,9.5e-07,595.5,1e-08,890,0.96456
891,9.5e-07,596,8.48e-08,891,0.96656
892,9.5e-07,596.5,6.93e-08,892,0.96754
893,9.5e-07,597,4.13e-08,893,0.96848
894,9.5e-07,597.5,6.86e-08,894,0.97011
895,1.04e-06,598,9.32e-08,895,0.97119
896,1.1e-06,598.5,8.71e-08,896,0.97098
897,1.11e-06,599,7.85e-09,897,0.97055
898,1.03e-06,599.5,3.76e-08,898,0.97028
899,1e-06,600,7.66e-08,899,0.96904
900,9.5e-07,600.5,8.62e-08,900,0.96813
901,9.5e-07,601,1.23e-07,901,0.96674
902,9.5e-07,601.5,1.59e-07,902,0.96434
903,9.5e-07,602,7.28e-08,903,0.9622
904,9.5e-07,602.5,1.17e-07,904,0.9592
905,9.5e-07,603,1.85e-07,905,0.95553
906,9.5e-07,603.5,3.09e-07,906,0.95252
907,9.5e-07,604,5.36e-07,907,0.94976
908,9.5e-07,604.5,8.68e-07,908,0.94435
909,9.5e-07,605,1.39e-06,909,0.93997
910,9.5e-07,605.5,2.14e-06,910,0.93552
911,9.5e-07,606,2.33e-06,911,0.93013
912,9.5e-07,606.5,2.17e-06,912,0.92539
913,9.5e-07,607,1.78e-06,913,0.92035
914,9.5e-07,607.5,1.74e-06,914,0.91523
915,9.5e-07,608,1.75e-06,915,0.91092
916,9.5e-07,608.5,1.76e-06,916,0.90673
917,9.5e-07,609,1.96e-06,917,0.9028
918,9.5e-07,609.5,2.26e-06,918,0.89839
919,9.5e-07,610,2.37e-06,919,0.89452
920,9.5e-07,610.5,2.63e-06,920,0.89123
921,9.5e-07,611,2.78e-06,921,0.88827
922,1.09e-06,611.5,2.62e-06,922,0.88556
923,1.23e-06,612,2.54e-06,923,0.88347
924,1.25e-06,612.5,2.12e-06,924,0.88129
925,1.37e-06,613,1.82e-06,925,0.88091
926,1.09e-06,613.5,1.62e-06,926,0.88136
927,9.5e-07,614,1.36e-06,927,0.88219
928,9.5e-07,614.5,1.13e-06,928,0.88274
929,9.5e-07,615,1.02e-06,929,0.8849
930,9.5e-07,615.5,9.29e-07,930,0.88784
931,9.5e-07,616,9.41e-07,931,0.89088
932,9.5e-07,616.5,9.59e-07,932,0.89407
933,9.5e-07,617,9.78e-07,933,0.89827
934,9.5e-07,617.5,1.13e-06,934,0.90375
935,9.5e-07,618,1.38e-06,935,0.90819
936,9.5e-07,618.5,1.89e-06,936,0.91286
937,9.5e-07,619,2.92e-06,937,0.91836
938,9.5e-07,619.5,4.6e-06,938,0.92383
939,9.5e-07,620,6.45e-06,939,0.92612
940,9.5e-07,620.5,6.51e-06,940,0.92853
941,9.5e-07,621,4.81e-06,941,0.93007
942,9.5e-07,621.5,2.97e-06,942,0.92811
943,9.5e-07,622,1.59e-06,943,0.92486
944,9.5e-07,622.5,1.05e-06,944,0.91928
945,9.5e-07,623,7.27e-07,945,0.91077
946,9.5e-07,623.5,7.07e-07,946,0.89619
947,9.5e-07,624,5.96e-07,947,0.88188
948,9.5e-07,624.5,4.89e-07,948,0.86547
949,9.5e-07,625,3.6e-07,949,0.84742
950,9.58e-07,625.5,4.11e-07,950,0.82818
951,1.57e-06,626,3.92e-07,951,0.80663
952,1.82e-06,626.5,3.79e-07,952,0.78554
953,2.03e-06,627,3.91e-07,953,0.76499
954,1.95e-06,627.5,4.7e-07,954,0.74456
955,1.74e-06,628,5.19e-07,955,0.72528
956,1.6e-06,628.5,5.79e-07,956,0.70774
957,1.19e-06,629,5.94e-07,957,0.69124
958,9.5e-07,629.5,6.15e-07,958,0.67599
959,1.1e-06,630,6.69e-07,959,0.66157
960,1.04e-06,630.5,7.63e-07,960,0.64787
961,9.5e-07,631,8.33e-07,961,0.6357
962,1.09e-06,631.5,9.21e-07,962,0.6242
963,1.13e-06,632,1e-06,963,0.61362
964,1.1e-06,632.5,1.28e-06,964,0.60327
965,1.44e-06,633,1.56e-06,965,0.59288
966,1.41e-06,633.5,1.89e-06,966,0.58269
967,1.96e-06,634,2.38e-06,967,0.57241
968,2.32e-06,634.5,2.9e-06,968,0.56207
969,2.75e-06,635,3.13e-06,969,0.55154
970,3.01e-06,635.5,2.97e-06,970,0.54042
971,3.07e-06,636,2.35e-06,971,0.52901
972,2.73e-06,636.5,1.59e-06,972,0.51646
973,2.53e-06,637,1.09e-06,973,0.50384
974,2.11e-06,637.5,7.63e-07,974,0.49133
975,1.94e-06,638,6.24e-07,975,0.47824
976,1.63e-06,638.5,5.09e-07,976,0.46389
977,1.78e-06,639,5.2e-07,977,0.44981
978,1.56e-06,639.5,5.18e-07,978,0.43613
979,1.3e-06,640,4.07e-07,979,0.42099
980,1.51e-06,640.5,3.48e-07,980,0.40627
981,1.37e-06,641,3.44e-07,981,0.39052
982,1.68e-06,641.5,3.32e-07,982,0.37501
983,1.42e-06,642,3.08e-07,983,0.35878
984,1.62e-06,642.5,3.69e-07,984,0.34411
985,1.69e-06,643,4.51e-07,985,0.32912
986,1.92e-06,643.5,4.9e-07,986,0.31394
987,2.31e-06,644,4.97e-07,987,0.30002
988,2.32e-06,644.5,5.9e-07,988,0.28632
989,2.62e-06,645,8.88e-07,989,0.27212
990,2.61e-06,645.5,9.7e-07,990,0.25932
991,2.84e-06,646,1.62e-06,991,0.24688
992,2.99e-06,646.5,2.47e-06,992,0.23442
993,2.92e-06,647,4.09e-06,993,0.22294
994,2.76e-06,647.5,8.71e-06,994,0.21191
995,2.83e-06,648,2.11e-05,995,0.20194
996,2.52e-06,648.5,5.32e-05,996,0.19173
997,2.66e-06,649,0.000112,997,0.18244
998,2.52e-06,649.5,0.000134,998,0.17362
999,2.54e-06,650,9.44e-05,999,0.16567
1000,2.45e-06,650.5,5.59e-05,1000,0.15799
1001,2.44e-06,651,4.06e-05,,
1002,2.57e-06,651.5,3.46e-05,,
1003,2.49e-06,652,3.32e-05,,
1004,2.58e-06,652.5,3.31e-05,,
1005,2.62e-06,653,3.32e-05,,
1006,2.54e-06,653.5,3.32e-05,,
1007,2.64e-06,654,3.21e-05,,
1008,2.46e-06,654.5,2.97e-05,,
1009,2.53e-06,655,2.69e-05,,
1010,2.27e-06,655.5,2.4e-05,,
1011,2.38e-06,656,2.1e-05,,
1012,2.29e-06,656.5,1.78e-05,,
1013,2.28e-06,657,1.49e-05,,
1014,2.15e-06,657.5,1.2e-05,,
1015,2.2e-06,658,9.74e-06,,
1016,2.02e-06,658.5,7.29e-06,,
1017,2.17e-06,659,5.38e-06,,
1018,2.15e-06,659.5,3.88e-06,,
1019,2.25e-06,660,3.05e-06,,
1020,2.46e-06,660.5,2.51e-06,,
1021,2.46e-06,661,2.18e-06,,
1022,2.5e-06,661.5,1.82e-06,,
1023,2.57e-06,662,1.61e-06,,
1024,2.62e-06,662.5,1.41e-06,,
1025,2.82e-06,663,1.35e-06,,
1026,2.66e-06,663.5,1.29e-06,,
1027,2.7e-06,664,1.56e-06,,
1028,2.69e-06,664.5,1.48e-06,,
1029,2.66e-06,665,1.77e-06,,
1030,2.4e-06,665.5,2.11e-06,,
1031,2.49e-06,666,2.5e-06,,
1032,2.32e-06,666.5,3.53e-06,,
1033,2.37e-06,667,5.5e-06,,
1034,2.06e-06,667.5,1.1e-05,,
1035,2.08e-06,668,2.98e-05,,
1036,2.13e-06,668.5,8.81e-05,,
1037,2.18e-06,669,0.00015,,
1038,2.34e-06,669.5,9.97e-05,,
1039,2.25e-06,670,3.15e-05,,
1040,2.29e-06,670.5,1.28e-05,,
1041,2.52e-06,671,7.46e-06,,
1042,2.39e-06,671.5,5.55e-06,,
1043,2.5e-06,672,4.81e-06,,
1044,2.33e-06,672.5,4.06e-06,,
1045,2.47e-06,673,4e-06,,
1046,2.41e-06,673.5,4.55e-06,,
1047,2.56e-06,674,5.06e-06,,
1048,2.54e-06,674.5,6.75e-06,,
1049,2.49e-06,675,8.58e-06,,
1050,2.32e-06,675.5,1.21e-05,,
1051,2.28e-06,676,1.5e-05,,
1052,2.17e-06,676.5,1.53e-05,,
1053,2.12e-06,677,1.26e-05,,
1054,1.96e-06,677.5,9.3e-06,,
1055,1.93e-06,678,6.22e-06,,
1056,2.02e-06,678.5,4.54e-06,,
1057,1.72e-06,679,3.37e-06,,
1058,1.64e-06,679.5,2.63e-06,,
1059,1.67e-06,680,2.41e-06,,
1060,1.75e-06,680.5,2.14e-06,,
1061,1.85e-06,681,2.29e-06,,
1062,2.12e-06,681.5,2.33e-06,,
1063,1.87e-06,682,2.49e-06,,
1064,1.87e-06,682.5,2.65e-06,,
1065,2.16e-06,683,2.56e-06,,
1066,2.23e-06,683.5,2.45e-06,,
1067,2.38e-06,684,2.07e-06,,
1068,2.55e-06,684.5,1.77e-06,,
1069,2.73e-06,685,1.28e-06,,
1070,2.75e-06,685.5,1.04e-06,,
1071,2.78e-06,686,7.51e-07,,
1072,2.53e-06,686.5,5.66e-07,,
1073,2.42e-06,687,5.21e-07,,
1074,2.16e-06,687.5,3.99e-07,,
1075,2.13e-06,688,4.36e-07,,
1076,2.01e-06,688.5,3.28e-07,,
1077,1.68e-06,689,3.26e-07,,
1078,1.55e-06,689.5,2.73e-07,,
1079,1.44e-06,690,2.46e-07,,
1080,1.37e-06,690.5,3.12e-07,,
1081,1.29e-06,691,2.78e-07,,
1082,1.18e-06,691.5,2.48e-07,,
1083,1.06e-06,692,3.2e-07,,
1084,1.14e-06,692.5,2.43e-07,,
1085,1.04e-06,693,4.3e-07,,
1086,9.5e-07,693.5,3.83e-07,,
1087,9.5e-07,694,3.83e-07,,
1088,9.5e-07,694.5,5.45e-07,,
1089,1e-06,695,6.35e-07,,
1090,1.02e-06,695.5,6.23e-07,,
1091,9.5e-07,696,1.08e-06,,
1092,9.5e-07,696.5,1.53e-06,,
1093,9.87e-07,697,2.56e-06,,
1094,1.04e-06,697.5,4.98e-06,,
1095,1.05e-06,698,7.39e-06,,
1096,1.2e-06,698.5,9.43e-06,,
1097,1.2e-06,699,7.52e-06,,
1098,1.27e-06,699.5,4.9e-06,,
1099,1.43e-06,700,3.25e-06,,
1100,1.42e-06,700.5,2.33e-06,,
,,701,2e-06,,
,,701.5,1.9e-06,,
,,702,2.06e-06,,
,,702.5,1.99e-06,,
,,703,2.31e-06,,
,,703.5,3.46e-06,,
,,704,4.99e-06,,
,,704.5,8.63e-06,,
,,705,1.48e-05,,
,,705.5,2.22e-05,,
,,706,1.96e-05,,
,,706.5,1.19e-05,,
,,707,5.51e-06,,
,,707.5,3.17e-06,,
,,708,1.85e-06,,
,,708.5,1.49e-06,,
,,709,1.04e-06,,
,,709.5,9.67e-07,,
,,710,6.75e-07,,
,,710.5,6.16e-07,,
,,711,7.03e-07,,
,,711.5,3.8e-07,,
,,712,5.96e-07,,
,,712.5,3.33e-07,,
,,713,3.39e-07,,
,,713.5,3.23e-07,,
,,714,2.02e-07,,
,,714.5,2.15e-07,,
,,715,1.61e-07,,
,,715.5,9.58e-08,,
,,716,2e-07,,
,,716.5,2.59e-07,,
,,717,1.79e-07,,
,,717.5,2.1e-07,,
,,718,1.81e-07,,
,,718.5,8.58e-08,,
,,719,3.21e-07,,
,,719.5,2.48e-07,,
,,720,1.73e-07,,
,,720.5,2.14e-07,,
,,721,1.61e-07,,
,,721.5,1.51e-07,,
,,722,4.37e-08,,
,,722.5,2.47e-08,,
,,723,1.84e-07,,
,,723.5,1.97e-07,,
,,724,2e-07,,
,,724.5,4.44e-07,,
,,725,4.08e-07,,
,,725.5,3.22e-07,,
,,726,6.26e-07,,
,,726.5,9.34e-07,,
,,727,1.3e-06,,
,,727.5,2.83e-06,,
,,728,6.57e-06,,
,,728.5,1.8e-05,,
,,729,4.11e-05,,
,,729.5,6.39e-05,,
,,730,5.59e-05,,
,,730.5,3.29e-05,,
,,731,1.74e-05,,
,,731.5,8.18e-06,,
,,732,3.57e-06,,
,,732.5,1.51e-06,,
,,733,7.93e-07,,
,,733.5,4.33e-07,,
,,734,3.94e-07,,
,,734.5,2.65e-07,,
,,735,6.56e-08,,
,,735.5,1.32e-07,,
,,736,1.25e-07,,
,,736.5,1.23e-07,,
,,737,1.13e-07,,
,,737.5,8.71e-08,,
,,738,9.68e-08,,
,,738.5,1e-08,,
,,739,1e-08,,
,,739.5,1e-08,,
,,740,9.36e-08,,
,,740.5,1.93e-07,,
,,741,3.07e-07,,
,,741.5,1.27e-07,,
,,742,2.26e-07,,
,,742.5,1.18e-07,,
,,743,1.6e-07,,
,,743.5,3.07e-08,,
,,744,2.06e-07,,
,,744.5,2.96e-08,,
,,745,1.55e-07,,
,,745.5,1.82e-08,,
,,746,1.36e-07,,
,,746.5,2.53e-07,,
,,747,2.29e-07,,
,,747.5,1.91e-07,,
,,748,1.31e-07,,
,,748.5,4.4e-08,,
,,749,8.94e-08,,
,,749.5,1.41e-07,,
,,750,1.56e-07,,
,,750.5,1e-08,,
,,751,1e-08,,
,,751.5,3.54e-08,,
,,752,1.75e-07,,
,,752.5,2.7e-07,,
,,753,8.69e-08,,
,,753.5,2.63e-08,,
,,754,3.61e-07,,
,,754.5,2.46e-07,,
,,755,2.45e-07,,
,,755.5,1e-08,,
,,756,1.4e-07,,
,,756.5,1.34e-08,,
,,757,3.08e-09,,
,,757.5,1.29e-07,,
,,758,2.09e-07,,
,,758.5,1.35e-08,,
,,759,1.2e-07,,
,,759.5,6.24e-08,,
,,760,1.4e-07,,
,,760.5,2.4e-07,,
,,761,1e-08,,
,,761.5,1.99e-07,,
,,762,1.71e-07,,
,,762.5,4.31e-08,,
,,763,3.6e-07,,
,,763.5,1.26e-07,,
,,764,1.6e-07,,
,,764.5,8.67e-09,,
,,765,1e-08,,
,,765.5,3.91e-07,,
,,766,2.23e-07,,
,,766.5,3.52e-07,,
,,767,2.52e-07,,
,,767.5,3.9e-07,,
,,768,1e-08,,
,,768.5,1.97e-07,,
,,769,1.32e-07,,
,,769.5,2.68e-07,,
,,770,1e-08,,
,,770.5,1e-08,,
,,771,2.01e-07,,
,,771.5,4e-07,,
,,772,3.83e-07,,
,,772.5,1e-08,,
,,773,2.7e-07,,
,,773.5,5.01e-07,,
,,774,3.24e-07,,
,,774.5,1.09e-08,,
,,775,1e-08,,
,,775.5,5.68e-07,,
,,776,3.44e-07,,
,,776.5,1e-08,,
,,777,4.66e-07,,
,,777.5,3.06e-07,,
,,778,3.98e-07,,
,,778.5,4.8e-07,,
,,779,1e-08,,
,,779.5,1e-08,,
,,780,1.31e-07,,
,,780.5,4.61e-07,,
,,781,1e-08,,
,,781.5,4.54e-07,,
,,782,4.78e-07,,
,,782.5,1.77e-08,,
,,783,2.99e-07,,
,,783.5,1.1e-07,,
,,784,9.59e-08,,
,,784.5,6.12e-08,,
,,785,3.21e-07,,
,,785.5,6.47e-08,,
,,786,2.72e-08,,
,,786.5,8.76e-08,,
,,787,3.23e-07,,
,,787.5,2.2e-07,,
,,788,2.16e-07,,
,,788.5,1.12e-07,,
,,789,1e-08,,
,,789.5,5.83e-07,,
,,790,1.73e-07,,
,,790.5,1e-08,,
,,791,3.44e-07,,
,,791.5,2.52e-07,,
,,792,1.18e-07,,
,,792.5,9.51e-08,,
,,793,1.1e-07,,
,,793.5,5.92e-07,,
,,794,3.47e-07,,
,,794.5,5.59e-07,,
,,795,2.46e-07,,
,,795.5,1e-08,,
,,796,2.29e-07,,
,,796.5,1e-08,,
,,797,3.48e-07,,
,,797.5,1.9e-07,,
,,798,2.29e-07,,
,,798.5,2.78e-07,,
,,799,3.96e-07,,
,,799.5,1.22e-06,,
,,800,3.15e-07,,
,,800.5,2.39e-07,,
,,801,1.63e-07,,
,,801.5,1.03e-07,,
,,802,4.26e-08,,
,,802.5,2.37e-08,,
,,803,4.93e-09,,
,,803.5,5.09e-09,,
,,804,5.25e-09,,
,,804.5,1.12e-08,,
,,805,1.72e-08,,
,,805.5,1e-08,,
,,806,1e-08,,
,,806.5,1e-08,,
,,807,2.06e-08,,
,,807.5,8.44e-08,,
,,808,1.48e-07,,
,,808.5,1.57e-07,,
,,809,1.66e-07,,
,,809.5,1.78e-07,,
,,810,1.9e-07,,
,,810.5,2.3e-07,,
,,811,2.71e-07,,
,,811.5,3.7e-07,,
,,812,4.7e-07,,
,,812.5,3.79e-07,,
,,813,2.87e-07,,
,,813.5,3.79e-07,,
,,814,4.7e-07,,
,,814.5,5.46e-07,,
,,815,6.22e-07,,
,,815.5,6.05e-07,,
,,816,5.88e-07,,
,,816.5,5.66e-07,,
,,817,5.45e-07,,
,,817.5,4.89e-07,,
,,818,4.33e-07,,
,,818.5,4.45e-07,,
,,819,4.58e-07,,
,,819.5,3.88e-07,,
,,820,3.19e-07,,
,,820.5,3.71e-07,,
,,821,4.22e-07,,
,,821.5,4.94e-07,,
,,822,5.65e-07,,
,,822.5,5.41e-07,,
,,823,5.18e-07,,
,,823.5,6.88e-07,,
,,824,8.58e-07,,
,,824.5,9.55e-07,,
,,825,1.05e-06,,
,,825.5,1.09e-06,,
,,826,1.13e-06,,
,,826.5,1.27e-06,,
,,827,1.41e-06,,
,,827.5,1.44e-06,,
,,828,1.46e-06,,
,,828.5,1.54e-06,,
,,829,1.62e-06,,
,,829.5,1.62e-06,,
,,830,1.62e-06,,
,,830.5,1.57e-06,,
,,831,1.52e-06,,
,,831.5,1.48e-06,,
,,832,1.45e-06,,
,,832.5,1.37e-06,,
,,833,1.29e-06,,
,,833.5,1.16e-06,,
,,834,1.03e-06,,
,,834.5,8.83e-07,,
,,835,7.32e-07,,
,,835.5,6.49e-07,,
,,836,5.67e-07,,
,,836.5,5.1e-07,,
,,837,4.53e-07,,
,,837.5,3.89e-07,,
,,838,3.25e-07,,
,,838.5,3.11e-07,,
,,839,2.97e-07,,
,,839.5,3.55e-07,,
,,840,4.13e-07,,
,,840.5,4.29e-07,,
,,841,4.45e-07,,
,,841.5,3.79e-07,,
,,842,3.13e-07,,
,,842.5,3.5e-07,,
,,843,3.86e-07,,
,,843.5,4.34e-07,,
,,844,4.82e-07,,
,,844.5,5.06e-07,,
,,845,5.3e-07,,
,,845.5,6.15e-07,,
,,846,6.99e-07,,
,,846.5,7.15e-07,,
,,847,7.32e-07,,
,,847.5,7.79e-07,,
,,848,8.26e-07,,
,,848.5,8.74e-07,,
,,849,9.23e-07,,
,,849.5,9.15e-07,,
,,850,9.07e-07,,
,,850.5,8.73e-07,,
,,851,8.38e-07,,
,,851.5,8.33e-07,,
,,852,8.28e-07,,
,,852.5,8.8e-07,,
,,853,9.32e-07,,
,,853.5,9.7e-07,,
,,854,1.01e-06,,
,,854.5,1.04e-06,,
,,855,1.08e-06,,
,,855.5,1.1e-06,,
,,856,1.12e-06,,
,,856.5,1.27e-06,,
,,857,1.42e-06,,
,,857.5,1.56e-06,,
,,858,1.71e-06,,
,,858.5,2.03e-06,,
,,859,2.34e-06,,
,,859.5,2.7e-06,,
,,860,3.05e-06,,
,,860.5,3.59e-06,,
,,861,4.14e-06,,
,,861.5,4.72e-06,,
,,862,5.3e-06,,
,,862.5,5.88e-06,,
,,863,6.47e-06,,
,,863.5,7.19e-06,,
,,864,7.92e-06,,
,,864.5,8.42e-06,,
,,865,8.93e-06,,
,,865.5,9.39e-06,,
,,866,9.86e-06,,
,,866.5,1.02e-05,,
,,867,1.05e-05,,
,,867.5,1.06e-05,,
,,868,1.07e-05,,
,,868.5,1.08e-05,,
,,869,1.08e-05,,
,,869.5,1.08e-05,,
,,870,1.07e-05,,
,,870.5,1.07e-05,,
,,871,1.06e-05,,
,,871.5,1.08e-05,,
,,872,1.1e-05,,
,,872.5,1.15e-05,,
,,873,1.2e-05,,
,,873.5,1.32e-05,,
,,874,1.44e-05,,
,,874.5,1.69e-05,,
,,875,1.93e-05,,
,,875.5,2.32e-05,,
,,876,2.71e-05,,
,,876.5,3.27e-05,,
,,877,3.84e-05,,
,,877.5,4.53e-05,,
,,878,5.22e-05,,
,,878.5,5.97e-05,,
,,879,6.72e-05,,
,,879.5,7.54e-05,,
,,880,8.36e-05,,
,,880.5,9.11e-05,,
,,881,9.85e-05,,
,,881.5,0.000105,,
,,882,0.000111,,
,,882.5,0.000115,,
,,883,0.000118,,
,,883.5,0.000118,,
,,884,0.000118,,
,,884.5,0.000115,,
,,885,0.000112,,
,,885.5,0.000107,,
,,886,0.000102,,
,,886.5,9.69e-05,,
,,887,9.16e-05,,
,,887.5,8.65e-05,,
,,888,8.13e-05,,
,,888.5,7.75e-05,,
,,889,7.37e-05,,
,,889.5,7.2e-05,,
,,890,7.02e-05,,
,,890.5,7.02e-05,,
,,891,7.03e-05,,
,,891.5,7.12e-05,,
,,892,7.2e-05,,
,,892.5,7.29e-05,,
,,893,7.38e-05,,
,,893.5,7.42e-05,,
,,894,7.46e-05,,
,,894.5,7.4e-05,,
,,895,7.34e-05,,
,,895.5,7.16e-05,,
,,896,6.99e-05,,
,,896.5,6.72e-05,,
,,897,6.45e-05,,
,,897.5,6.12e-05,,
,,898,5.78e-05,,
,,898.5,5.41e-05,,
,,899,5.05e-05,,
,,899.5,4.72e-05,,
,,900,4.38e-05,,
,,900.5,4.1e-05,,
,,901,3.82e-05,,
,,901.5,3.62e-05,,
,,902,3.41e-05,,
,,902.5,3.27e-05,,
,,903,3.13e-05,,
,,903.5,3.06e-05,,
,,904,2.99e-05,,
,,904.5,2.98e-05,,
,,905,2.97e-05,,
,,905.5,3.02e-05,,
,,906,3.06e-05,,
,,906.5,3.18e-05,,
,,907,3.3e-05,,
,,907.5,3.5e-05,,
,,908,3.7e-05,,
,,908.5,3.99e-05,,
,,909,4.27e-05,,
,,909.5,4.71e-05,,
,,910,5.14e-05,,
,,910.5,5.77e-05,,
,,911,6.39e-05,,
,,911.5,7.21e-05,,
,,912,8.04e-05,,
,,912.5,9.13e-05,,
,,913,0.000102,,
,,913.5,0.000115,,
,,914,0.000127,,
,,914.5,0.00014,,
,,915,0.000153,,
,,915.5,0.000165,,
,,916,0.000177,,
,,916.5,0.000185,,
,,917,0.000193,,
,,917.5,0.000196,,
,,918,0.0002,,
,,918.5,0.000198,,
,,919,0.000196,,
,,919.5,0.00019,,
,,920,0.000184,,
,,920.5,0.000176,,
,,921,0.000167,,
,,921.5,0.000159,,
,,922,0.000151,,
,,922.5,0.000144,,
,,923,0.000137,,
,,923.5,0.000132,,
,,924,0.000127,,
,,924.5,0.000124,,
,,925,0.000121,,
,,925.5,0.00012,,
,,926,0.00012,,
,,926.5,0.000121,,
,,927,0.000122,,
,,927.5,0.000124,,
,,928,0.000127,,
,,928.5,0.000132,,
,,929,0.000137,,
,,929.5,0.000144,,
,,930,0.000152,,
,,930.5,0.000162,,
,,931,0.000173,,
,,931.5,0.000188,,
,,932,0.000202,,
,,932.5,0.000222,,
,,933,0.000243,,
,,933.5,0.000271,,
,,934,0.0003,,
,,934.5,0.00034,,
,,935,0.000381,,
,,935.5,0.000439,,
,,936,0.000497,,
,,936.5,0.000584,,
,,937,0.000671,,
,,937.5,0.0008,,
,,938,0.000929,,
,,938.5,0.00113,,
,,939,0.00133,,
,,939.5,0.00166,,
,,940,0.00198,,
,,940.5,0.0025,,
,,941,0.00302,,
,,941.5,0.00386,,
,,942,0.00471,,
,,942.5,0.00612,,
,,943,0.00753,,
,,943.5,0.00956,,
,,944,0.0116,,
,,944.5,0.0144,,
,,945,0.0172,,
,,945.5,0.0211,,
,,946,0.0251,,
,,946.5,0.0294,,
,,947,0.0338,,
,,947.5,0.0378,,
,,948,0.0418,,
,,948.5,0.0446,,
,,949,0.0475,,
,,949.5,0.0493,,
,,950,0.0511,,
,,950.5,1e-10,,
