Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
470,9.5e-07,470,9.5e-07,550,0.000246
471,9.5e-07,471,9.5e-07,551,0.000237
472,9.5e-07,472,9.5e-07,552,0.000308
473,9.5e-07,473,9.5e-07,553,0.000329
474,9.5e-07,474,9.5e-07,554,0.000541
475,9.5e-07,475,9.5e-07,555,0.000664
476,9.5e-07,476,9.5e-07,556,0.000769
477,9.5e-07,477,9.5e-07,557,0.000933
478,9.5e-07,478,9.5e-07,558,0.000744
479,9.5e-07,479,9.5e-07,559,0.000564
480,9.5e-07,480,9.5e-07,560,0.000402
481,9.5e-07,481,9.5e-07,561,0.000323
482,9.5e-07,482,9.5e-07,562,0.000284
483,9.5e-07,483,9.5e-07,563,0.000275
484,9.5e-07,484,9.5e-07,564,0.000256
485,1.23e-06,485,9.5e-07,565,0.000228
486,9.87e-07,486,9.5e-07,566,0.000283
487,9.5e-07,487,9.5e-07,567,0.000278
488,9.5e-07,488,1.4e-06,568,0.000381
489,9.5e-07,489,9.5e-07,569,0.000455
490,9.5e-07,490,9.5e-07,570,0.000577
491,9.5e-07,491,9.5e-07,571,0.000757
492,9.5e-07,492,9.5e-07,572,0.00085
493,9.5e-07,493,9.5e-07,573,0.000915
494,9.5e-07,494,9.5e-07,574,0.000749
495,9.5e-07,495,9.5e-07,575,0.000661
496,9.5e-07,496,9.5e-07,576,0.000563
497,9.5e-07,497,9.5e-07,577,0.000548
498,9.5e-07,498,9.5e-07,578,0.00054
499,9.5e-07,499,9.5e-07,579,0.000436
500,9.5e-07,500,9.5e-07,580,0.000447
501,9.5e-07,501,9.5e-07,581,0.000492
502,9.5e-07,502,9.5e-07,582,0.000437
503,9.5e-07,503,9.5e-07,583,0.000496
504,9.5e-07,504,9.5e-07,584,0.000673
505,9.5e-07,505,9.5e-07,585,0.000698
506,9.5e-07,506,9.5e-07,586,0.000948
507,9.5e-07,507,9.5e-07,587,0.000908
508,9.5e-07,508,9.5e-07,588,0.000871
509,9.5e-07,509,9.5e-07,589,0.000991
510,9.5e-07,510,9.5e-07,590,0.000982
511,9.5e-07,511,9.5e-07,591,0.000993
512,9.5e-07,512,9.5e-07,592,0.001
513,9.5e-07,513,9.5e-07,593,0.00117
514,9.5e-07,514,9.5e-07,594,0.00128
515,9.5e-07,515,9.5e-07,595,0.00156
516,9.5e-07,516,9.5e-07,596,0.00177
517,9.5e-07,517,9.5e-07,597,0.00221
518,9.5e-07,518,9.5e-07,598,0.00279
519,9.5e-07,519,9.5e-07,599,0.00321
520,9.5e-07,520,9.5e-07,600,0.00367
521,9.5e-07,521,9.5e-07,601,0.00373
522,9.5e-07,522,9.5e-07,602,0.00307
523,9.5e-07,523,9.5e-07,603,0.00256
524,9.5e-07,524,9.5e-07,604,0.00218
525,9.5e-07,525,9.5e-07,605,0.00171
526,9.5e-07,526,9.5e-07,606,0.00157
527,9.5e-07,527,9.5e-07,607,0.00136
528,9.5e-07,528,9.5e-07,608,0.00146
529,9.5e-07,529,9.5e-07,609,0.00157
530,9.5e-07,530,9.5e-07,610,0.00167
531,9.5e-07,531,9.5e-07,611,0.00187
532,9.5e-07,532,9.5e-07,612,0.00232
533,9.5e-07,533,9.5e-07,613,0.0031
534,9.5e-07,534,9.5e-07,614,0.0045
535,9.5e-07,535,9.5e-07,615,0.00639
536,9.5e-07,536,9.5e-07,616,0.00827
537,9.5e-07,537,9.5e-07,617,0.00949
538,9.5e-07,538,9.5e-07,618,0.00904
539,9.5e-07,539,9.5e-07,619,0.00707
540,9.5e-07,540,9.5e-07,620,0.00548
541,9.5e-07,541,9.5e-07,621,0.00427
542,9.5e-07,542,9.5e-07,622,0.00334
543,9.5e-07,543,9.5e-07,623,0.00309
544,9.5e-07,544,9.5e-07,624,0.00292
545,9.5e-07,545,9.5e-07,625,0.00287
546,9.5e-07,546,9.5e-07,626,0.00319
547,9.5e-07,547,9.5e-07,627,0.00375
548,9.5e-07,548,9.5e-07,628,0.00492
549,9.5e-07,549,9.5e-07,629,0.00641
550,9.5e-07,550,9.5e-07,630,0.01
551,9.5e-07,551,9.5e-07,631,0.0177
552,9.5e-07,552,9.5e-07,632,0.0295
553,9.5e-07,553,9.5e-07,633,0.0372
554,9.5e-07,554,9.5e-07,634,0.0316
555,9.5e-07,555,9.5e-07,635,0.0194
556,9.5e-07,556,9.5e-07,636,0.0105
557,9.5e-07,557,9.5e-07,637,0.00606
558,9.5e-07,558,9.5e-07,638,0.00399
559,9.5e-07,559,9.5e-07,639,0.00292
560,9.5e-07,560,9.5e-07,640,0.00228
561,9.5e-07,561,9.5e-07,641,0.00191
562,9.5e-07,562,9.5e-07,642,0.00171
563,9.5e-07,563,9.5e-07,643,0.00153
564,9.5e-07,564,9.5e-07,644,0.00151
565,9.5e-07,565,9.5e-07,645,0.00136
566,9.5e-07,566,9.5e-07,646,0.00129
567,9.5e-07,567,9.5e-07,647,0.00146
568,9.5e-07,568,9.5e-07,648,0.00157
569,9.5e-07,569,9.5e-07,649,0.0015
570,9.5e-07,570,9.5e-07,650,0.00171
571,9.5e-07,571,9.5e-07,651,0.00194
572,9.5e-07,572,9.5e-07,652,0.00219
573,9.5e-07,573,9.5e-07,653,0.00259
574,9.5e-07,574,9.5e-07,654,0.00315
575,9.5e-07,575,9.5e-07,655,0.00383
576,9.5e-07,576,9.5e-07,656,0.00462
577,9.5e-07,577,9.5e-07,657,0.0058
578,9.5e-07,578,9.5e-07,658,0.00741
579,9.5e-07,579,9.5e-07,659,0.00939
580,9.5e-07,580,9.5e-07,660,0.0116
581,9.5e-07,581,9.5e-07,661,0.0139
582,9.5e-07,582,9.5e-07,662,0.0165
583,9.5e-07,583,9.5e-07,663,0.0189
584,9.5e-07,584,9.5e-07,664,0.0208
585,9.5e-07,585,9.5e-07,665,0.0225
586,9.5e-07,586,9.5e-07,666,0.024
587,9.5e-07,587,9.5e-07,667,0.0255
588,9.5e-07,588,9.5e-07,668,0.0273
589,9.5e-07,589,9.5e-07,669,0.0299
590,9.5e-07,590,9.5e-07,670,0.0328
591,9.5e-07,591,9.5e-07,671,0.0368
592,9.5e-07,592,9.5e-07,672,0.0437
593,9.5e-07,593,9.5e-07,673,0.0522
594,9.5e-07,594,9.5e-07,674,0.0617
595,9.5e-07,595,9.5e-07,675,0.0742
596,9.5e-07,596,9.5e-07,676,0.0923
597,9.5e-07,597,9.5e-07,677,0.115
598,9.5e-07,598,9.5e-07,678,0.144
599,9.5e-07,599,9.5e-07,679,0.183
600,9.5e-07,600,9.5e-07,680,0.229
601,9.5e-07,601,9.5e-07,681,0.281
602,9.5e-07,602,9.5e-07,682,0.337
603,9.5e-07,603,9.5e-07,683,0.396
604,9.5e-07,604,9.5e-07,684,0.455
605,9.5e-07,605,9.5e-07,685,0.526
606,9.5e-07,606,9.5e-07,686,0.608
607,9.5e-07,607,9.5e-07,687,0.724
608,9.5e-07,608,9.5e-07,688,0.839
609,9.5e-07,609,9.5e-07,689,0.923
610,9.5e-07,610,9.5e-07,690,0.966
611,9.5e-07,611,9.5e-07,691,0.975
612,9.5e-07,612,9.5e-07,692,0.975
613,9.5e-07,613,9.5e-07,693,0.974
614,9.5e-07,614,9.5e-07,694,0.976
615,9.5e-07,615,9.5e-07,695,0.978
616,9.5e-07,616,9.5e-07,696,0.98
617,9.5e-07,617,9.5e-07,697,0.981
618,9.5e-07,618,9.5e-07,698,0.982
619,9.5e-07,619,9.5e-07,699,0.981
620,9.5e-07,620,9.5e-07,700,0.98
621,1.62e-06,621,9.5e-07,701,0.98
622,5.17e-06,622,9.5e-07,702,0.98
623,1.9e-05,623,9.5e-07,703,0.98
624,8.17e-05,624,9.5e-07,704,0.98
625,0.000414,625,9.5e-07,705,0.98
626,0.00264,626,9.5e-07,706,0.98
627,0.0236,627,9.5e-07,707,0.981
628,0.23,628,9.5e-07,708,0.981
629,0.787,629,9.5e-07,709,0.982
630,0.959,630,9.5e-07,710,0.981
631,0.964,631,9.5e-07,711,0.981
632,0.964,632,9.5e-07,712,0.98
633,0.958,633,9.5e-07,713,0.981
634,0.963,634,9.5e-07,714,0.982
635,0.971,635,9.5e-07,715,0.982
636,0.975,636,9.5e-07,716,0.982
637,0.978,637,9.5e-07,717,0.981
638,0.979,638,9.5e-07,718,0.981
639,0.976,639,9.5e-07,719,0.982
640,0.972,640,9.5e-07,720,0.983
641,0.968,641,9.5e-07,721,0.984
642,0.969,642,9.5e-07,722,0.985
643,0.975,643,9.5e-07,723,0.987
644,0.977,644,9.5e-07,724,0.987
645,0.98,645,9.5e-07,725,0.987
646,0.976,646,9.5e-07,726,0.988
647,0.969,647,9.5e-07,727,0.987
648,0.963,648,9.5e-07,728,0.986
649,0.961,649,9.5e-07,729,0.986
650,0.962,650,9.5e-07,730,0.985
651,0.968,651,9.5e-07,731,0.983
652,0.974,652,9.5e-07,732,0.982
653,0.98,653,9.5e-07,733,0.981
654,0.979,654,9.5e-07,734,0.98
655,0.978,655,9.5e-07,735,0.979
656,0.977,656,9.5e-07,736,0.979
657,0.977,657,9.5e-07,737,0.979
658,0.979,658,9.5e-07,738,0.979
659,0.979,659,9.5e-07,739,0.978
660,0.979,660,9.5e-07,740,0.979
661,0.975,661,9.5e-07,741,0.979
662,0.974,662,9.5e-07,742,0.978
663,0.977,663,9.5e-07,743,0.979
664,0.977,664,9.5e-07,744,0.978
665,0.976,665,9.5e-07,745,0.978
666,0.971,666,9.5e-07,746,0.977
667,0.965,667,9.5e-07,747,0.976
668,0.961,668,9.5e-07,748,0.976
669,0.964,669,9.5e-07,749,0.976
670,0.972,670,9.5e-07,750,0.975
671,0.945,671,9.5e-07,751,0.974
672,0.646,672,9.5e-07,752,0.974
673,0.066,673,9.5e-07,753,0.975
674,0.0297,674,9.5e-07,754,0.976
675,0.00494,675,9.5e-07,755,0.976
676,0.00103,676,9.5e-07,756,0.977
677,0.000256,677,9.5e-07,757,0.976
678,7.24e-05,678,9.5e-07,758,0.979
679,2.34e-05,679,9.5e-07,759,0.979
680,7.98e-06,680,9.5e-07,760,0.979
681,3.06e-06,681,9.98e-07,761,0.979
682,1.36e-06,682,2.85e-06,762,0.98
683,9.5e-07,683,7.96e-06,763,0.979
684,9.5e-07,684,2.65e-05,764,0.979
685,9.5e-07,685,9.91e-05,765,0.978
686,9.5e-07,686,0.000438,766,0.979
687,9.5e-07,687,0.00241,767,0.979
688,9.5e-07,688,0.0176,768,0.978
689,9.5e-07,689,0.14,769,0.978
690,9.5e-07,690,0.576,770,0.979
691,9.5e-07,691,0.917,771,0.978
692,9.5e-07,692,0.979,772,0.978
693,9.5e-07,693,0.983,773,0.978
694,9.5e-07,694,0.98,774,0.978
695,9.5e-07,695,0.984,775,0.979
696,9.5e-07,696,0.983,776,0.98
697,9.5e-07,697,0.974,777,0.98
698,9.5e-07,698,0.97,778,0.981
699,9.5e-07,699,0.974,779,0.981
700,9.5e-07,700,0.981,780,0.982
701,9.5e-07,701,0.983,781,0.982
702,9.5e-07,702,0.986,782,0.982
703,9.5e-07,703,0.987,783,0.982
704,9.5e-07,704,0.988,784,0.982
705,9.5e-07,705,0.99,785,0.981
706,9.5e-07,706,0.986,786,0.981
707,9.5e-07,707,0.986,787,0.98
708,9.5e-07,708,0.986,788,0.98
709,9.5e-07,709,0.984,789,0.98
710,9.5e-07,710,0.986,790,0.981
711,9.5e-07,711,0.985,791,0.981
712,9.5e-07,712,0.983,792,0.981
713,9.5e-07,713,0.977,793,0.982
714,9.5e-07,714,0.972,794,0.981
715,9.5e-07,715,0.973,795,0.981
716,9.5e-07,716,0.978,796,0.981
717,9.5e-07,717,0.982,797,0.981
718,9.5e-07,718,0.985,798,0.983
719,9.5e-07,719,0.983,799,0.982
720,9.5e-07,720,0.982,800,0.982
721,9.5e-07,721,0.981,801,0.982
722,9.5e-07,722,0.984,802,0.981
723,9.5e-07,723,0.986,803,0.981
724,9.5e-07,724,0.989,804,0.981
725,9.5e-07,725,0.988,805,0.981
726,9.5e-07,726,0.987,806,0.98
727,9.5e-07,727,0.985,807,0.979
728,9.5e-07,728,0.986,808,0.979
729,9.5e-07,729,0.986,809,0.979
730,9.5e-07,730,0.987,810,0.979
731,9.5e-07,731,0.984,811,0.98
732,9.5e-07,732,0.982,812,0.98
733,9.5e-07,733,0.982,813,0.979
734,9.5e-07,734,0.979,814,0.978
735,9.5e-07,735,0.982,815,0.98
736,9.5e-07,736,0.984,816,0.981
737,9.5e-07,737,0.982,817,0.98
738,9.5e-07,738,0.979,818,0.979
739,9.5e-07,739,0.975,819,0.978
740,9.5e-07,740,0.975,820,0.978
741,9.5e-07,741,0.985,821,0.979
742,9.5e-07,742,0.989,822,0.98
743,9.5e-07,743,0.988,823,0.979
744,9.5e-07,744,0.985,824,0.978
745,9.5e-07,745,0.983,825,0.979
746,9.5e-07,746,0.968,826,0.979
747,9.5e-07,747,0.93,827,0.978
748,9.5e-07,748,0.907,828,0.978
749,9.5e-07,749,0.565,829,0.978
750,9.5e-07,750,0.0483,830,0.978
751,9.5e-07,751,0.0207,831,0.979
752,9.5e-07,752,0.00371,832,0.979
753,9.5e-07,753,0.000876,833,0.98
754,9.5e-07,754,0.000247,834,0.98
755,9.5e-07,755,7.87e-05,835,0.98
756,9.5e-07,756,2.85e-05,836,0.981
757,9.5e-07,757,1.07e-05,837,0.981
758,9.5e-07,758,4.73e-06,838,0.981
759,9.5e-07,759,1.94e-06,839,0.982
760,9.5e-07,760,9.5e-07,840,0.982
761,9.5e-07,761,9.5e-07,841,0.982
762,9.5e-07,762,9.5e-07,842,0.983
763,9.5e-07,763,9.5e-07,843,0.983
764,9.5e-07,764,9.5e-07,844,0.983
765,9.5e-07,765,9.5e-07,845,0.983
766,9.5e-07,766,9.5e-07,846,0.984
767,9.5e-07,767,9.5e-07,847,0.984
768,9.5e-07,768,9.5e-07,848,0.984
769,9.5e-07,769,9.5e-07,849,0.983
770,9.5e-07,770,9.5e-07,850,0.984
771,9.5e-07,771,9.5e-07,851,0.983
772,9.5e-07,772,9.5e-07,852,0.983
773,9.5e-07,773,9.5e-07,853,0.983
774,9.5e-07,774,9.5e-07,854,0.982
775,9.5e-07,775,9.5e-07,855,0.981
776,9.5e-07,776,9.5e-07,856,0.981
777,9.5e-07,777,9.5e-07,857,0.983
778,9.5e-07,778,9.5e-07,858,0.983
779,9.5e-07,779,9.5e-07,859,0.983
780,9.5e-07,780,9.5e-07,860,0.982
781,9.5e-07,781,9.5e-07,861,0.982
782,9.5e-07,782,9.5e-07,862,0.982
783,9.5e-07,783,9.5e-07,863,0.983
784,9.5e-07,784,9.5e-07,864,0.983
785,9.5e-07,785,9.5e-07,865,0.982
786,9.5e-07,786,9.5e-07,866,0.982
787,9.5e-07,787,9.5e-07,867,0.983
788,9.5e-07,788,9.5e-07,868,0.983
789,9.5e-07,789,9.5e-07,869,0.982
790,9.5e-07,790,9.5e-07,870,0.982
791,9.5e-07,791,9.5e-07,871,0.982
792,9.5e-07,792,9.5e-07,872,0.981
793,9.5e-07,793,9.5e-07,873,0.98
794,9.5e-07,794,9.5e-07,874,0.979
795,9.5e-07,795,9.5e-07,875,0.978
796,9.5e-07,796,9.5e-07,876,0.978
797,9.5e-07,797,9.5e-07,877,0.977
798,9.5e-07,798,9.5e-07,878,0.977
799,2.01e-06,799,9.5e-07,879,0.976
800,1.38e-06,800,9.5e-07,880,0.976
801,1.48e-06,801,9.5e-07,881,0.977
802,9.83e-07,802,9.5e-07,882,0.977
803,1.17e-06,803,9.5e-07,883,0.978
804,1.64e-06,804,9.5e-07,884,0.978
805,2.53e-06,805,9.5e-07,885,0.979
806,9.5e-07,806,9.5e-07,886,0.98
807,9.5e-07,807,9.5e-07,887,0.981
808,1.18e-06,808,9.5e-07,888,0.981
809,2.09e-06,809,9.5e-07,889,0.981
810,9.5e-07,810,9.5e-07,890,0.981
811,9.5e-07,811,9.5e-07,891,0.981
812,9.5e-07,812,9.5e-07,892,0.981
813,9.5e-07,813,9.5e-07,893,0.981
814,9.5e-07,814,9.5e-07,894,0.982
815,9.5e-07,815,9.5e-07,895,0.982
816,9.5e-07,816,9.5e-07,896,0.982
817,9.5e-07,817,9.5e-07,897,0.982
818,1.28e-06,818,9.5e-07,898,0.982
819,1.45e-06,819,9.5e-07,899,0.981
820,2.32e-06,820,9.5e-07,900,0.981
821,1.91e-06,821,9.5e-07,901,0.98
822,2.33e-06,822,9.5e-07,902,0.98
823,1.89e-06,823,9.5e-07,903,0.98
824,2.63e-06,824,9.5e-07,904,0.981
825,1.71e-06,825,9.5e-07,905,0.98
826,1.04e-06,826,9.5e-07,906,0.981
827,9.5e-07,827,9.5e-07,907,0.981
828,2.34e-06,828,9.5e-07,908,0.981
829,2.06e-06,829,9.5e-07,909,0.981
830,1.97e-06,830,9.5e-07,910,0.981
831,1.9e-06,831,9.5e-07,911,0.982
832,2.27e-06,832,9.5e-07,912,0.982
833,3.77e-06,833,9.5e-07,913,0.982
834,3.39e-06,834,9.5e-07,914,0.982
835,4.26e-06,835,9.5e-07,915,0.983
836,4.03e-06,836,9.5e-07,916,0.984
837,4.31e-06,837,9.5e-07,917,0.984
838,4.16e-06,838,9.5e-07,918,0.984
839,4.55e-06,839,9.5e-07,919,0.984
840,4.42e-06,840,9.5e-07,920,0.984
841,3.78e-06,841,9.5e-07,921,0.984
842,4.98e-06,842,9.5e-07,922,0.985
843,5.35e-06,843,1.04e-06,923,0.984
844,4.15e-06,844,2.33e-06,924,0.984
845,4.68e-06,845,9.5e-07,925,0.984
846,2.51e-06,846,2.98e-06,926,0.984
847,2.73e-06,847,1.14e-06,927,0.985
848,2.63e-06,848,9.6e-07,928,0.984
849,3.06e-06,849,9.5e-07,929,0.985
850,2.28e-06,850,9.5e-07,930,0.985
851,1.26e-06,851,9.5e-07,931,0.984
852,1.62e-06,852,9.5e-07,932,0.984
853,1.71e-06,853,1.03e-06,933,0.983
854,9.5e-07,854,9.5e-07,934,0.984
855,9.5e-07,855,9.5e-07,935,0.984
856,9.5e-07,856,9.5e-07,936,0.984
857,9.5e-07,857,9.5e-07,937,0.983
858,1.42e-06,858,1.88e-06,938,0.984
859,9.5e-07,859,9.5e-07,939,0.983
860,1.52e-06,860,9.5e-07,940,0.983
861,9.5e-07,861,9.5e-07,941,0.983
862,9.5e-07,862,1.44e-06,942,0.983
863,1.56e-06,863,2.63e-06,943,0.984
864,9.65e-07,864,1.56e-06,944,0.982
865,9.5e-07,865,9.5e-07,945,0.983
866,1.56e-06,866,9.5e-07,946,0.983
867,1.07e-06,867,9.5e-07,947,0.981
868,9.5e-07,868,9.5e-07,948,0.982
869,9.5e-07,869,9.5e-07,949,0.98
870,9.5e-07,870,9.5e-07,950,0.979
871,1.09e-06,871,9.5e-07,951,0.981
872,1.6e-06,872,9.5e-07,952,0.98
873,9.5e-07,873,9.5e-07,953,0.981
874,9.5e-07,874,9.5e-07,954,0.98
875,9.5e-07,875,9.5e-07,955,0.98
876,9.69e-07,876,9.5e-07,956,0.981
877,9.5e-07,877,9.5e-07,957,0.979
878,1.18e-06,878,9.5e-07,958,0.978
879,9.5e-07,879,9.5e-07,959,0.979
880,9.5e-07,880,9.5e-07,960,0.979
881,1.02e-06,881,9.5e-07,961,0.979
882,1.41e-06,882,9.5e-07,962,0.979
883,1.28e-06,883,9.5e-07,963,0.978
884,1.24e-06,884,9.5e-07,964,0.977
885,1.08e-06,885,9.5e-07,965,0.977
